EMP_ID,SAL_START_DATE,PAY_CATEGORY,SAL_AMOUNT,SAL_END_DATE
E00797,2022-01-01,연봉,53800000,2022-12-31
E00797,2023-01-01,연봉,57500000,2023-12-31
E00797,2024-01-01,연봉,61200000,2024-12-31
E00797,2025-01-01,연봉,69100000,2025-12-31
E00797,2026-01-01,연봉,72000000,
E00798,2017-12-25,연봉,49200000,2017-12-31
E00798,2018-01-01,연봉,49300000,2018-12-31
E00798,2019-01-01,연봉,54600000,2019-12-31
E00798,2020-01-01,연봉,59000000,2020-12-31
E00798,2021-01-01,연봉,65000000,2021-12-31
E00798,2022-01-01,연봉,66700000,2022-12-31
E00798,2023-01-01,연봉,70500000,2023-11-15
E00799,2012-12-13,연봉,48700000,2012-12-31
E00799,2013-01-01,연봉,48800000,2013-12-31
E00799,2014-01-01,연봉,51200000,2014-12-31
E00799,2015-01-01,연봉,53600000,2015-12-31
E00799,2016-01-01,연봉,56000000,2016-12-31
E00799,2017-01-01,연봉,62000000,2017-12-31
E00799,2018-01-01,연봉,63400000,2018-12-31
E00799,2019-01-01,연봉,67000000,2019-12-31
E00799,2020-01-01,연봉,68800000,2020-12-31
E00799,2021-01-01,연봉,70500000,2021-02-18
E00800,2019-09-09,연봉,33600000,2019-12-31
E00800,2020-01-01,연봉,34000000,2020-12-31
E00800,2021-01-01,연봉,34300000,2021-12-31
E00800,2022-01-01,연봉,40300000,2022-12-31
E00800,2023-01-01,연봉,45500000,2023-12-31
E00800,2024-01-01,연봉,49700000,2024-12-31
E00800,2025-01-01,연봉,52100000,2025-12-31
E00800,2026-01-01,연봉,55300000,
E00801,2018-07-02,연봉,57500000,2018-12-31
E00801,2019-01-01,연봉,58200000,2019-12-31
E00801,2020-01-01,연봉,64700000,2020-12-31
E00801,2021-01-01,연봉,72300000,2021-12-31
E00801,2022-01-01,연봉,77000000,2022-12-31
E00801,2023-01-01,연봉,84800000,2023-12-31
E00801,2024-01-01,연봉,92500000,2024-12-31
E00801,2025-01-01,연봉,98500000,2025-12-31
E00801,2026-01-01,연봉,111700000,
E00802,2016-08-25,연봉,39700000,2016-12-31
E00802,2017-01-01,연봉,40000000,2017-12-31
E00802,2018-01-01,연봉,41900000,2018-12-31
E00802,2019-01-01,연봉,44600000,2019-12-31
E00802,2020-01-01,연봉,45000000,2020-12-31
E00802,2021-01-01,연봉,46200000,2021-01-30
E00803,2023-11-29,연봉,46500000,2023-12-31
E00803,2024-01-01,연봉,46700000,2024-12-31
E00803,2025-01-01,연봉,49200000,2025-12-31
E00803,2026-01-01,연봉,52000000,
E00804,2018-11-03,연봉,35400000,2018-12-31
E00804,2019-01-01,연봉,35700000,2019-12-31
E00804,2020-01-01,연봉,37900000,2020-12-31
E00804,2021-01-01,연봉,39000000,2021-12-31
E00804,2022-01-01,연봉,40500000,2022-12-31
E00804,2023-01-01,연봉,41400000,2023-12-31
E00804,2024-01-01,연봉,45700000,2024-12-31
E00804,2025-01-01,연봉,49800000,2025-12-31
E00804,2026-01-01,연봉,50300000,
E00805,2025-04-11,연봉,38900000,2025-12-31
E00805,2026-01-01,연봉,41600000,
E00806,2020-12-10,연봉,40300000,2020-12-31
E00806,2021-01-01,연봉,40500000,2021-12-31
E00806,2022-01-01,연봉,42600000,2022-12-31
E00806,2023-01-01,연봉,43000000,2023-12-31
E00806,2024-01-01,연봉,45100000,2024-12-31
E00806,2025-01-01,연봉,47700000,2025-12-31
E00806,2026-01-01,연봉,54000000,
E00807,2017-11-29,연봉,42900000,2017-12-31
E00807,2018-01-01,연봉,43000000,2018-12-31
E00807,2019-01-01,연봉,44900000,2019-12-31
E00807,2020-01-01,연봉,49700000,2020-12-31
E00807,2021-01-01,연봉,57100000,2021-12-31
E00807,2022-01-01,연봉,61700000,2022-12-31
E00807,2023-01-01,연봉,70300000,2023-12-31
E00807,2024-01-01,연봉,72600000,2024-12-31
E00807,2025-01-01,연봉,76200000,2025-12-31
E00807,2026-01-01,연봉,80000000,
E00808,2024-12-27,연봉,37500000,2024-12-31
E00808,2025-01-01,연봉,37500000,2025-12-31
E00808,2026-01-01,연봉,40300000,
E00809,2024-02-10,연봉,33800000,2024-12-31
E00809,2025-01-01,연봉,35100000,2025-12-31
E00809,2026-01-01,연봉,37700000,
E00810,2023-06-16,연봉,37200000,2023-12-31
E00810,2024-01-01,연봉,38200000,2024-11-07
E00811,2013-06-21,연봉,50000000,2013-12-31
E00811,2014-01-01,연봉,53100000,2014-12-31
E00811,2015-01-01,연봉,57600000,2015-12-31
E00811,2016-01-01,연봉,61000000,2016-12-31
E00811,2017-01-01,연봉,64300000,2017-12-31
E00811,2018-01-01,연봉,73900000,2018-12-31
E00811,2019-01-01,연봉,77500000,2019-12-31
E00811,2020-01-01,연봉,84900000,2020-12-31
E00811,2021-01-01,연봉,95600000,2021-12-31
E00811,2022-01-01,연봉,99500000,2022-12-31
E00811,2023-01-01,연봉,105600000,2023-12-31
E00811,2024-01-01,연봉,112100000,2024-12-31
E00811,2025-01-01,연봉,117100000,2025-12-31
E00811,2026-01-01,연봉,133300000,
E00812,2016-01-09,연봉,70000000,2016-12-31
E00812,2017-01-01,연봉,71300000,2017-12-31
E00812,2018-01-01,연봉,76300000,2018-12-31
E00812,2019-01-01,연봉,80700000,2019-12-31
E00812,2020-01-01,연봉,86800000,2020-12-31
E00812,2021-01-01,연봉,95900000,2021-12-31
E00812,2022-01-01,연봉,100100000,2022-12-31
E00812,2023-01-01,연봉,109800000,2023-12-31
E00812,2024-01-01,연봉,113500000,2024-12-31
E00812,2025-01-01,연봉,126100000,2025-12-31
E00812,2026-01-01,연봉,142900000,
E00813,2015-02-07,연봉,49300000,2015-12-31
E00813,2016-01-01,연봉,49700000,2016-12-31
E00813,2017-01-01,연봉,53300000,2017-12-31
E00813,2018-01-01,연봉,57300000,2018-12-31
E00813,2019-01-01,연봉,59400000,2019-12-31
E00813,2020-01-01,연봉,63700000,2020-12-31
E00813,2021-01-01,연봉,70000000,2021-12-31
E00813,2022-01-01,연봉,70700000,2022-12-31
E00813,2023-01-01,연봉,78000000,2023-12-31
E00813,2024-01-01,연봉,80300000,2024-12-31
E00813,2025-01-01,연봉,80800000,2025-06-23
E00814,2015-03-14,연봉,49300000,2015-12-31
E00814,2016-01-01,연봉,52300000,2016-12-31
E00814,2017-01-01,연봉,52800000,2017-12-31
E00814,2018-01-01,연봉,54400000,2018-12-31
E00814,2019-01-01,연봉,60300000,2019-12-31
E00814,2020-01-01,연봉,62900000,2020-12-31
E00814,2021-01-01,연봉,64500000,2021-12-31
E00814,2022-01-01,연봉,73700000,2022-12-31
E00814,2023-01-01,연봉,77700000,2023-12-31
E00814,2024-01-01,연봉,87200000,2024-12-31
E00814,2025-01-01,연봉,88100000,2025-12-31
E00814,2026-01-01,연봉,90600000,
E00815,2021-02-15,연봉,36800000,2021-12-31
E00815,2022-01-01,연봉,40200000,2022-12-31
E00815,2023-01-01,연봉,44900000,2023-12-31
E00815,2024-01-01,연봉,47500000,2024-12-31
E00815,2025-01-01,연봉,48600000,2025-12-31
E00815,2026-01-01,연봉,54600000,
E00816,2012-10-24,연봉,39600000,2012-12-31
E00816,2013-01-01,연봉,40400000,2013-12-31
E00816,2014-01-01,연봉,43600000,2014-12-31
E00816,2015-01-01,연봉,45200000,2015-12-31
E00816,2016-01-01,연봉,47800000,2016-12-31
E00816,2017-01-01,연봉,50400000,2017-12-31
E00816,2018-01-01,연봉,53900000,2018-12-31
E00816,2019-01-01,연봉,61800000,2019-12-31
E00816,2020-01-01,연봉,68200000,2020-12-31
E00816,2021-01-01,연봉,76200000,2021-12-31
E00816,2022-01-01,연봉,77800000,2022-12-31
E00816,2023-01-01,연봉,80000000,2023-02-03
E00817,2013-05-26,연봉,42400000,2013-12-31
E00817,2014-01-01,연봉,42600000,2014-07-10
E00818,2023-05-31,연봉,50100000,2023-12-31
E00818,2024-01-01,연봉,50900000,2024-12-31
E00818,2025-01-01,연봉,56100000,2025-12-31
E00818,2026-01-01,연봉,60000000,
E00819,2017-04-17,연봉,34300000,2017-10-27
E00820,2022-12-10,연봉,41000000,2022-12-31
E00820,2023-01-01,연봉,41200000,2023-12-31
E00820,2024-01-01,연봉,45500000,2024-12-31
E00820,2025-01-01,연봉,46700000,2025-12-31
E00820,2026-01-01,연봉,49500000,
E00821,2025-02-09,연봉,58200000,2025-12-31
E00821,2026-01-01,연봉,60500000,
E00822,2020-01-29,연봉,48200000,2020-12-31
E00822,2021-01-01,연봉,48800000,2021-12-31
E00822,2022-01-01,연봉,50000000,2022-12-31
E00822,2023-01-01,연봉,50500000,2023-10-17
E00823,2018-02-27,연봉,48500000,2018-12-31
E00823,2019-01-01,연봉,51400000,2019-05-25
E00824,2011-06-06,연봉,46100000,2011-12-31
E00824,2012-01-01,연봉,49700000,2012-12-31
E00824,2013-01-01,연봉,50200000,2013-12-31
E00824,2014-01-01,연봉,53200000,2014-12-31
E00824,2015-01-01,연봉,57400000,2015-12-31
E00824,2016-01-01,연봉,61100000,2016-12-31
E00824,2017-01-01,연봉,64600000,2017-12-31
E00824,2018-01-01,연봉,73800000,2018-12-31
E00824,2019-01-01,연봉,75400000,2019-12-31
E00824,2020-01-01,연봉,80500000,2020-12-31
E00824,2021-01-01,연봉,83500000,2021-12-31
E00824,2022-01-01,연봉,84300000,2022-12-31
E00824,2023-01-01,연봉,92400000,2023-03-16
E00825,2016-12-09,연봉,59400000,2016-12-31
E00825,2017-01-01,연봉,59700000,2017-12-31
E00825,2018-01-01,연봉,63400000,2018-12-31
E00825,2019-01-01,연봉,67600000,2019-12-31
E00825,2020-01-01,연봉,73800000,2020-12-31
E00825,2021-01-01,연봉,78700000,2021-12-31
E00825,2022-01-01,연봉,85600000,2022-12-31
E00825,2023-01-01,연봉,88000000,2023-12-31
E00825,2024-01-01,연봉,89000000,2024-02-16
E00826,2016-01-25,연봉,38000000,2016-12-31
E00826,2017-01-01,연봉,39800000,2017-12-31
E00826,2018-01-01,연봉,43800000,2018-12-31
E00826,2019-01-01,연봉,46800000,2019-12-31
E00826,2020-01-01,연봉,51800000,2020-12-31
E00826,2021-01-01,연봉,55200000,2021-12-31
E00826,2022-01-01,연봉,56400000,2022-12-31
E00826,2023-01-01,연봉,60300000,2023-12-31
E00826,2024-01-01,연봉,62400000,2024-12-31
E00826,2025-01-01,연봉,69100000,2025-12-31
E00826,2026-01-01,연봉,71900000,
E00827,2021-05-18,연봉,43600000,2021-12-31
E00827,2022-01-01,연봉,44900000,2022-12-29
E00828,2013-05-31,연봉,62400000,2013-12-31
E00828,2014-01-01,연봉,63700000,2014-12-31
E00828,2015-01-01,연봉,65500000,2015-12-31
E00828,2016-01-01,연봉,73600000,2016-12-31
E00828,2017-01-01,연봉,83500000,2017-12-31
E00828,2018-01-01,연봉,85800000,2018-12-31
E00828,2019-01-01,연봉,87800000,2019-05-27
E00829,2015-09-19,연봉,40900000,2015-12-31
E00829,2016-01-01,연봉,42100000,2016-12-31
E00829,2017-01-01,연봉,47100000,2017-12-31
E00829,2018-01-01,연봉,48200000,2018-12-31
E00829,2019-01-01,연봉,51200000,2019-12-31
E00829,2020-01-01,연봉,56800000,2020-12-31
E00829,2021-01-01,연봉,58000000,2021-12-31
E00829,2022-01-01,연봉,60300000,2022-12-31
E00829,2023-01-01,연봉,62300000,2023-12-31
E00829,2024-01-01,연봉,68400000,2024-12-31
E00829,2025-01-01,연봉,71700000,2025-12-31
E00829,2026-01-01,연봉,80000000,
E00830,2015-01-31,연봉,65300000,2015-12-31
E00830,2016-01-01,연봉,70800000,2016-12-31
E00830,2017-01-01,연봉,76300000,2017-12-31
E00830,2018-01-01,연봉,86200000,2018-12-31
E00830,2019-01-01,연봉,87500000,2019-12-31
E00830,2020-01-01,연봉,96100000,2020-12-31
E00830,2021-01-01,연봉,110300000,2021-08-27
E00831,2019-04-15,연봉,38900000,2019-12-31
E00831,2020-01-01,연봉,41500000,2020-12-31
E00831,2021-01-01,연봉,42800000,2021-12-31
E00831,2022-01-01,연봉,46700000,2022-12-31
E00831,2023-01-01,연봉,50000000,2023-12-31
E00831,2024-01-01,연봉,51500000,2024-12-31
E00831,2025-01-01,연봉,53000000,2025-06-21
E00832,2012-06-17,연봉,41000000,2012-12-31
E00832,2013-01-01,연봉,42200000,2013-12-31
E00832,2014-01-01,연봉,43700000,2014-12-31
E00832,2015-01-01,연봉,45400000,2015-12-31
E00832,2016-01-01,연봉,50900000,2016-12-31
E00832,2017-01-01,연봉,54000000,2017-12-31
E00832,2018-01-01,연봉,61900000,2018-12-31
E00832,2019-01-01,연봉,67100000,2019-12-31
E00832,2020-01-01,연봉,69500000,2020-12-31
E00832,2021-01-01,연봉,72000000,2021-12-31
E00832,2022-01-01,연봉,82700000,2022-12-31
E00832,2023-01-01,연봉,90300000,2023-12-31
E00832,2024-01-01,연봉,90900000,2024-12-31
E00832,2025-01-01,연봉,92400000,2025-04-30
E00833,2017-02-11,연봉,44400000,2017-12-31
E00833,2018-01-01,연봉,45200000,2018-12-31
E00833,2019-01-01,연봉,47300000,2019-02-23
E00834,2016-02-19,연봉,37400000,2016-12-31
E00834,2017-01-01,연봉,39400000,2017-12-31
E00834,2018-01-01,연봉,41900000,2018-12-31
E00834,2019-01-01,연봉,43100000,2019-12-31
E00834,2020-01-01,연봉,43300000,2020-06-09
E00835,2020-08-03,연봉,35900000,2020-12-31
E00835,2021-01-01,연봉,36700000,2021-12-31
E00835,2022-01-01,연봉,39300000,2022-12-31
E00835,2023-01-01,연봉,42500000,2023-12-31
E00835,2024-01-01,연봉,46000000,2024-12-31
E00835,2025-01-01,연봉,47400000,2025-12-31
E00835,2026-01-01,연봉,49800000,
E00836,2011-12-07,연봉,41400000,2011-12-31
E00836,2012-01-01,연봉,41700000,2012-12-31
E00836,2013-01-01,연봉,45300000,2013-12-31
E00836,2014-01-01,연봉,46200000,2014-12-31
E00836,2015-01-01,연봉,49500000,2015-12-31
E00836,2016-01-01,연봉,50000000,2016-12-31
E00836,2017-01-01,연봉,57200000,2017-12-31
E00836,2018-01-01,연봉,60700000,2018-12-31
E00836,2019-01-01,연봉,61500000,2019-12-31
E00836,2020-01-01,연봉,62000000,2020-07-02
E00837,2021-09-15,연봉,41100000,2021-12-31
E00837,2022-01-01,연봉,42500000,2022-12-31
E00837,2023-01-01,연봉,43800000,2023-12-31
E00837,2024-01-01,연봉,45300000,2024-12-31
E00837,2025-01-01,연봉,49100000,2025-12-31
E00837,2026-01-01,연봉,49800000,
E00838,2013-12-11,연봉,43400000,2013-12-31
E00838,2014-01-01,연봉,43500000,2014-12-31
E00838,2015-01-01,연봉,46900000,2015-12-31
E00838,2016-01-01,연봉,48800000,2016-12-31
E00838,2017-01-01,연봉,51400000,2017-12-31
E00838,2018-01-01,연봉,55600000,2018-12-31
E00838,2019-01-01,연봉,59600000,2019-12-31
E00838,2020-01-01,연봉,63700000,2020-12-31
E00838,2021-01-01,연봉,64400000,2021-12-31
E00838,2022-01-01,연봉,65800000,2022-03-21
E00839,2017-09-14,연봉,43800000,2017-12-31
E00839,2018-01-01,연봉,44400000,2018-12-31
E00839,2019-01-01,연봉,47600000,2019-12-31
E00839,2020-01-01,연봉,50300000,2020-12-31
E00839,2021-01-01,연봉,54000000,2021-12-31
E00839,2022-01-01,연봉,56400000,2022-12-31
E00839,2023-01-01,연봉,63400000,2023-12-31
E00839,2024-01-01,연봉,66900000,2024-05-17
E00840,2020-05-30,연봉,34800000,2020-12-31
E00840,2021-01-01,연봉,35400000,2021-12-31
E00840,2022-01-01,연봉,37500000,2022-12-31
E00840,2023-01-01,연봉,38800000,2023-12-31
E00840,2024-01-01,연봉,39800000,2024-12-31
E00840,2025-01-01,연봉,42500000,2025-12-31
E00840,2026-01-01,연봉,47800000,
E00841,2015-01-20,연봉,38100000,2015-12-31
E00841,2016-01-01,연봉,40500000,2016-12-31
E00841,2017-01-01,연봉,43900000,2017-12-31
E00841,2018-01-01,연봉,46000000,2018-12-31
E00841,2019-01-01,연봉,50800000,2019-12-31
E00841,2020-01-01,연봉,54500000,2020-12-31
E00841,2021-01-01,연봉,55900000,2021-12-31
E00841,2022-01-01,연봉,56400000,2022-06-18
E00842,2021-05-20,연봉,44500000,2021-12-31
E00842,2022-01-01,연봉,46600000,2022-12-31
E00842,2023-01-01,연봉,50000000,2023-12-31
E00842,2024-01-01,연봉,51800000,2024-12-31
E00842,2025-01-01,연봉,55100000,2025-12-31
E00842,2026-01-01,연봉,59000000,
E00843,2020-01-08,연봉,36700000,2020-12-21
E00844,2018-01-31,연봉,38300000,2018-12-31
E00844,2019-01-01,연봉,40400000,2019-12-31
E00844,2020-01-01,연봉,40800000,2020-12-31
E00844,2021-01-01,연봉,43400000,2021-12-31
E00844,2022-01-01,연봉,48900000,2022-12-31
E00844,2023-01-01,연봉,51300000,2023-12-31
E00844,2024-01-01,연봉,53300000,2024-12-31
E00844,2025-01-01,연봉,58900000,2025-12-31
E00844,2026-01-01,연봉,63100000,
E00845,2016-07-09,연봉,41100000,2016-12-31
E00845,2017-01-01,연봉,42500000,2017-12-31
E00845,2018-01-01,연봉,46600000,2018-12-31
E00845,2019-01-01,연봉,47600000,2019-12-31
E00845,2020-01-01,연봉,51500000,2020-12-31
E00845,2021-01-01,연봉,52200000,2021-12-31
E00845,2022-01-01,연봉,52200000,2022-05-25
E00846,2018-04-23,연봉,58300000,2018-12-31
E00846,2019-01-01,연봉,61400000,2019-12-31
E00846,2020-01-01,연봉,61700000,2020-12-31
E00846,2021-01-01,연봉,61900000,2021-03-18
E00847,2023-06-18,연봉,36900000,2023-12-31
E00847,2024-01-01,연봉,37700000,2024-08-06
E00848,2021-04-23,연봉,45500000,2021-12-31
E00848,2022-01-01,연봉,47300000,2022-12-31
E00848,2023-01-01,연봉,50600000,2023-12-31
E00848,2024-01-01,연봉,55200000,2024-12-31
E00848,2025-01-01,연봉,60000000,2025-12-31
E00848,2026-01-01,연봉,66800000,
E00849,2011-05-13,연봉,35500000,2011-12-31
E00849,2012-01-01,연봉,36100000,2012-12-31
E00849,2013-01-01,연봉,39200000,2013-12-31
E00849,2014-01-01,연봉,41500000,2014-12-31
E00849,2015-01-01,연봉,44100000,2015-12-31
E00849,2016-01-01,연봉,46800000,2016-06-10
E00850,2017-08-16,연봉,50600000,2017-12-31
E00850,2018-01-01,연봉,51700000,2018-12-31
E00850,2019-01-01,연봉,56700000,2019-12-31
E00850,2020-01-01,연봉,60000000,2020-12-31
E00850,2021-01-01,연봉,61600000,2021-12-31
E00850,2022-01-01,연봉,62300000,2022-12-31
E00850,2023-01-01,연봉,63100000,2023-07-01
E00851,2021-01-31,연봉,41600000,2021-12-31
E00851,2022-01-01,연봉,42300000,2022-12-31
E00851,2023-01-01,연봉,42600000,2023-06-11
E00852,2022-07-03,연봉,32300000,2022-12-31
E00852,2023-01-01,연봉,33100000,2023-12-31
E00852,2024-01-01,연봉,35300000,2024-12-31
E00852,2025-01-01,연봉,38700000,2025-12-31
E00852,2026-01-01,연봉,41700000,
E00853,2015-05-27,연봉,43500000,2015-12-31
E00853,2016-01-01,연봉,44400000,2016-12-31
E00853,2017-01-01,연봉,50400000,2017-12-31
E00853,2018-01-01,연봉,50900000,2018-12-31
E00853,2019-01-01,연봉,51500000,2019-06-10
E00854,2018-08-25,연봉,35700000,2018-12-31
E00854,2019-01-01,연봉,36600000,2019-12-31
E00854,2020-01-01,연봉,40200000,2020-12-31
E00854,2021-01-01,연봉,42400000,2021-12-31
E00854,2022-01-01,연봉,45600000,2022-12-31
E00854,2023-01-01,연봉,49500000,2023-12-31
E00854,2024-01-01,연봉,54300000,2024-12-31
E00854,2025-01-01,연봉,61200000,2025-12-31
E00854,2026-01-01,연봉,66800000,
E00855,2019-01-13,연봉,47700000,2019-12-31
E00855,2020-01-01,연봉,51700000,2020-12-31
E00855,2021-01-01,연봉,54300000,2021-12-31
E00855,2022-01-01,연봉,56600000,2022-12-26
E00856,2017-04-20,연봉,33700000,2017-12-31
E00856,2018-01-01,연봉,35300000,2018-12-31
E00856,2019-01-01,연봉,38400000,2019-12-31
E00856,2020-01-01,연봉,40400000,2020-12-31
E00856,2021-01-01,연봉,44100000,2021-12-31
E00856,2022-01-01,연봉,48700000,2022-11-04
E00857,2020-09-28,연봉,39800000,2020-12-31
E00857,2021-01-01,연봉,40100000,2021-12-31
E00857,2022-01-01,연봉,41500000,2022-12-31
E00857,2023-01-01,연봉,43800000,2023-12-31
E00857,2024-01-01,연봉,44800000,2024-12-31
E00857,2025-01-01,연봉,45700000,2025-04-08
E00858,2017-05-12,연봉,38400000,2017-12-31
E00858,2018-01-01,연봉,40100000,2018-12-31
E00858,2019-01-01,연봉,41900000,2019-12-31
E00858,2020-01-01,연봉,46100000,2020-12-31
E00858,2021-01-01,연봉,49500000,2021-12-31
E00858,2022-01-01,연봉,52500000,2022-11-06
E00859,2018-10-04,연봉,49600000,2018-12-31
E00859,2019-01-01,연봉,49800000,2019-12-31
E00859,2020-01-01,연봉,50800000,2020-12-31
E00859,2021-01-01,연봉,54300000,2021-12-31
E00859,2022-01-01,연봉,54800000,2022-12-31
E00859,2023-01-01,연봉,59800000,2023-12-31
E00859,2024-01-01,연봉,67400000,2024-12-31
E00859,2025-01-01,연봉,71100000,2025-12-31
E00859,2026-01-01,연봉,82300000,
E00860,2016-03-25,연봉,58600000,2016-12-31
E00860,2017-01-01,연봉,64400000,2017-12-31
E00860,2018-01-01,연봉,67900000,2018-12-31
E00860,2019-01-01,연봉,71800000,2019-12-31
E00860,2020-01-01,연봉,78300000,2020-12-31
E00860,2021-01-01,연봉,88200000,2021-12-31
E00860,2022-01-01,연봉,90500000,2022-12-31
E00860,2023-01-01,연봉,91800000,2023-02-01
E00861,2026-01-01,연봉,42100000,
E00862,2025-10-27,연봉,37900000,2025-12-31
E00862,2026-01-01,연봉,38600000,
E00863,2016-07-16,연봉,39500000,2016-09-11
E00864,2023-09-16,연봉,36200000,2023-12-31
E00864,2024-01-01,연봉,36300000,2024-12-31
E00864,2025-01-01,연봉,36700000,2025-12-31
E00864,2026-01-01,연봉,38200000,
E00865,2020-03-12,연봉,36700000,2020-12-31
E00865,2021-01-01,연봉,39000000,2021-12-31
E00865,2022-01-01,연봉,41900000,2022-12-31
E00865,2023-01-01,연봉,45800000,2023-12-31
E00865,2024-01-01,연봉,46900000,2024-12-31
E00865,2025-01-01,연봉,47400000,2025-11-26
E00866,2019-06-17,연봉,46800000,2019-12-31
E00866,2020-01-01,연봉,49000000,2020-12-31
E00866,2021-01-01,연봉,50700000,2021-12-31
E00866,2022-01-01,연봉,51200000,2022-12-31
E00866,2023-01-01,연봉,54500000,2023-12-31
E00866,2024-01-01,연봉,59100000,2024-12-31
E00866,2025-01-01,연봉,62400000,2025-12-31
E00866,2026-01-01,연봉,71200000,
E00867,2024-10-18,연봉,43800000,2024-12-31
E00867,2025-01-01,연봉,45100000,2025-01-27
E00868,2020-08-04,연봉,59400000,2020-12-31
E00868,2021-01-01,연봉,60500000,2021-12-31
E00868,2022-01-01,연봉,63800000,2022-12-31
E00868,2023-01-01,연봉,66900000,2023-02-20
E00869,2014-08-12,연봉,44700000,2014-12-31
E00869,2015-01-01,연봉,45000000,2015-12-31
E00869,2016-01-01,연봉,46700000,2016-12-31
E00869,2017-01-01,연봉,50200000,2017-12-31
E00869,2018-01-01,연봉,53700000,2018-12-31
E00869,2019-01-01,연봉,57200000,2019-12-31
E00869,2020-01-01,연봉,65500000,2020-12-31
E00869,2021-01-01,연봉,67500000,2021-12-31
E00869,2022-01-01,연봉,71200000,2022-12-31
E00869,2023-01-01,연봉,71900000,2023-12-31
E00869,2024-01-01,연봉,76600000,2024-12-31
E00869,2025-01-01,연봉,84500000,2025-12-31
E00869,2026-01-01,연봉,93200000,
E00870,2011-03-21,연봉,39000000,2011-12-31
E00870,2012-01-01,연봉,39500000,2012-12-31
E00870,2013-01-01,연봉,41200000,2013-12-31
E00870,2014-01-01,연봉,44100000,2014-12-31
E00870,2015-01-01,연봉,48400000,2015-12-31
E00870,2016-01-01,연봉,50700000,2016-12-31
E00870,2017-01-01,연봉,52700000,2017-12-31
E00870,2018-01-01,연봉,58800000,2018-12-31
E00870,2019-01-01,연봉,59400000,2019-12-31
E00870,2020-01-01,연봉,63100000,2020-12-31
E00870,2021-01-01,연봉,70800000,2021-12-31
E00870,2022-01-01,연봉,78900000,2022-12-31
E00870,2023-01-01,연봉,84300000,2023-12-31
E00870,2024-01-01,연봉,89300000,2024-12-31
E00870,2025-01-01,연봉,95500000,2025-12-31
E00870,2026-01-01,연봉,101200000,
E00871,2024-09-21,연봉,50100000,2024-12-31
E00871,2025-01-01,연봉,50600000,2025-12-31
E00871,2026-01-01,연봉,54900000,
E00872,2018-08-20,연봉,41200000,2018-12-31
E00872,2019-01-01,연봉,42200000,2019-12-31
E00872,2020-01-01,연봉,44800000,2020-07-28
E00873,2012-07-18,연봉,45500000,2012-12-31
E00873,2013-01-01,연봉,46100000,2013-12-31
E00873,2014-01-01,연봉,50700000,2014-12-31
E00873,2015-01-01,연봉,54800000,2015-12-31
E00873,2016-01-01,연봉,55500000,2016-12-31
E00873,2017-01-01,연봉,55700000,2017-10-14
E00874,2025-05-08,연봉,61700000,2025-12-31
E00874,2026-01-01,연봉,63400000,
E00875,2022-11-02,연봉,44200000,2022-12-31
E00875,2023-01-01,연봉,44800000,2023-05-08
E00876,2021-06-01,연봉,31600000,2021-12-31
E00876,2022-01-01,연봉,32400000,2022-12-31
E00876,2023-01-01,연봉,33600000,2023-12-31
E00876,2024-01-01,연봉,34900000,2024-05-19
E00877,2019-03-07,연봉,54000000,2019-12-31
E00877,2020-01-01,연봉,54400000,2020-12-31
E00877,2021-01-01,연봉,58400000,2021-12-31
E00877,2022-01-01,연봉,59000000,2022-12-31
E00877,2023-01-01,연봉,66000000,2023-12-31
E00877,2024-01-01,연봉,67500000,2024-12-31
E00877,2025-01-01,연봉,68200000,2025-12-31
E00877,2026-01-01,연봉,76700000,
E00878,2016-12-19,연봉,35400000,2016-12-31
E00878,2017-01-01,연봉,35500000,2017-12-31
E00878,2018-01-01,연봉,37500000,2018-12-31
E00878,2019-01-01,연봉,39400000,2019-12-31
E00878,2020-01-01,연봉,40500000,2020-12-31
E00878,2021-01-01,연봉,41500000,2021-12-31
E00878,2022-01-01,연봉,46200000,2022-12-31
E00878,2023-01-01,연봉,49600000,2023-12-31
E00878,2024-01-01,연봉,51800000,2024-12-31
E00878,2025-01-01,연봉,55400000,2025-12-31
E00878,2026-01-01,연봉,57300000,
E00879,2015-09-07,연봉,41100000,2015-12-31
E00879,2016-01-01,연봉,41900000,2016-12-31
E00879,2017-01-01,연봉,46100000,2017-12-31
E00879,2018-01-01,연봉,49700000,2018-12-31
E00879,2019-01-01,연봉,52100000,2019-12-31
E00879,2020-01-01,연봉,55600000,2020-12-31
E00879,2021-01-01,연봉,56800000,2021-12-31
E00879,2022-01-01,연봉,56900000,2022-12-24
E00880,2018-08-22,연봉,46800000,2018-12-31
E00880,2019-01-01,연봉,47700000,2019-12-31
E00880,2020-01-01,연봉,50600000,2020-12-31
E00880,2021-01-01,연봉,53100000,2021-11-14
E00881,2021-06-08,연봉,48500000,2021-12-31
E00881,2022-01-01,연봉,49800000,2022-09-14
E00882,2018-08-29,연봉,50000000,2018-12-31
E00882,2019-01-01,연봉,50900000,2019-12-31
E00882,2020-01-01,연봉,54300000,2020-12-31
E00882,2021-01-01,연봉,55900000,2021-12-31
E00882,2022-01-01,연봉,62300000,2022-12-31
E00882,2023-01-01,연봉,64100000,2023-12-31
E00882,2024-01-01,연봉,65300000,2024-12-31
E00882,2025-01-01,연봉,66100000,2025-12-31
E00882,2026-01-01,연봉,67700000,
