EMP_ID,DEP_ID,DEPT_TYPE,DEP_REL_START_DATE,DEP_APP_START_DATE,DEP_APP_END_DATE,MAIN_DEP,TITLE_INFO,DEP_DURATION
E00439,DEP009,본사,2011-02-22,2016-06-06,2019-09-30,Y,Member,1211
E00439,DEP021,본사,2010-09-12,2019-10-01,2021-03-31,Y,Member,547
E00439,DEP011,본사,2011-01-02,2021-04-01,,Y,Member,1772
E00440,DEP016,본사,2011-04-16,2013-08-01,2014-12-31,Y,Member,517
E00440,DEP017,본사,2011-05-18,2015-01-01,2016-12-31,Y,Member,730
E00440,DEP006,본사,2010-09-26,2017-01-01,2022-05-25,Y,Member,1970
E00441,DEP032,현장,2011-05-02,2023-02-11,2023-11-10,Y,Member,272
E00442,DEP030,본사,2010-06-18,2019-12-29,2021-09-30,Y,Member,641
E00442,DEP028,본사,2011-01-13,2021-10-01,2023-09-30,Y,Member,729
E00442,DEP012,본사,2010-04-12,2023-10-01,,Y,Member,859
E00443,DEP009,본사,2011-02-22,2011-10-27,2023-11-23,Y,Member,4410
E00444,DEP010,본사,2010-11-08,2019-10-05,2019-11-27,Y,Member,53
E00445,DEP032,현장,2011-05-02,2024-10-14,2025-12-31,Y,Member,443
E00445,DEP034,현장,2011-04-22,2026-01-01,,Y,Member,36
E00446,DEP022,본사,2010-08-09,2020-08-21,2022-03-31,Y,Member,587
E00446,DEP012,본사,2010-04-12,2022-04-01,2025-12-31,Y,Member,1370
E00446,DEP011,본사,2011-01-02,2026-01-01,,Y,Member,36
E00447,DEP019,본사,2011-11-21,2021-12-06,2023-09-30,Y,Member,663
E00447,DEP006,본사,2010-09-26,2023-10-01,2025-09-30,Y,Member,730
E00447,DEP016,본사,2011-04-16,2025-10-01,,Y,Member,128
E00448,DEP017,본사,2011-05-18,2022-04-09,,Y,Member,1399
E00449,DEP027,본사,2011-05-14,2020-05-12,2021-02-24,Y,Member,288
E00450,DEP026,본사,2011-05-09,2019-09-18,2020-04-20,Y,Member,215
E00451,DEP034,현장,2011-04-22,2014-10-29,2015-12-31,Y,Member,428
E00451,DEP032,현장,2011-05-02,2016-01-01,2017-12-31,Y,Member,730
E00451,DEP013,현장,2010-09-29,2018-01-01,,Y,Member,2958
E00452,DEP014,현장,2010-12-28,2017-03-07,2017-06-30,Y,Member,115
E00452,DEP014,현장,2010-12-28,2017-07-01,2018-06-30,Y,Head,364
E00452,DEP034,현장,2011-04-22,2018-07-01,2019-10-23,Y,Member,479
E00452,DEP034,현장,2011-04-22,2019-10-24,2020-03-31,Y,Head,159
E00452,DEP013,현장,2010-09-29,2020-04-01,2022-03-31,Y,Member,729
E00452,DEP031,현장,2011-05-15,2022-04-01,2023-12-31,Y,Member,639
E00452,DEP032,현장,2011-05-02,2024-01-01,2025-02-13,Y,Member,409
E00453,DEP017,본사,2011-05-18,2015-04-10,2016-12-31,Y,Member,631
E00453,DEP016,본사,2011-04-16,2017-01-01,2018-03-31,Y,Member,454
E00453,DEP012,본사,2010-04-12,2018-04-01,2024-11-12,Y,Member,2417
E00454,DEP016,본사,2011-04-16,2022-12-23,2024-03-31,Y,Member,464
E00454,DEP017,본사,2011-05-18,2024-04-01,,Y,Member,676
E00455,DEP007,본사,2011-04-21,2020-09-02,2021-02-26,Y,Member,177
E00456,DEP032,현장,2011-05-02,2022-04-29,,Y,Member,1379
E00457,DEP022,본사,2010-08-09,2012-10-13,2020-11-19,Y,Member,2959
E00458,DEP027,본사,2011-05-14,2021-06-01,2022-09-30,Y,Member,486
E00458,DEP016,본사,2011-04-16,2022-10-01,2024-09-30,Y,Member,730
E00458,DEP029,본사,2010-08-12,2024-10-01,,Y,Member,493
E00459,DEP035,현장,2011-05-23,2019-05-26,2020-12-31,Y,Member,585
E00459,DEP033,현장,2011-10-13,2021-01-01,2021-12-31,Y,Member,364
E00459,DEP033,현장,2011-10-13,2022-01-01,2022-12-31,Y,Head,364
E00459,DEP034,현장,2011-04-22,2023-01-01,2023-12-31,Y,Member,364
E00459,DEP034,현장,2011-04-22,2024-01-01,2024-12-31,Y,Head,365
E00459,DEP013,현장,2010-09-29,2025-01-01,2025-02-12,Y,Head,42
E00460,DEP017,본사,2011-05-18,2014-05-01,2015-09-30,Y,Member,517
E00460,DEP035,현장,2011-05-23,2015-10-01,2016-10-15,Y,Member,380
E00461,DEP029,본사,2010-08-12,2019-10-17,2021-03-31,Y,Member,531
E00461,DEP035,현장,2011-05-23,2021-04-01,2022-06-30,Y,Member,455
E00461,DEP031,현장,2011-05-15,2022-07-01,2023-02-14,Y,Member,228
E00462,DEP013,현장,2010-09-29,2015-03-12,2021-06-30,Y,Member,2302
E00462,DEP013,현장,2010-09-29,2015-10-01,2016-12-31,Y,Head,457
E00462,DEP035,현장,2011-05-23,2017-01-01,2018-06-30,Y,Member,545
E00462,DEP014,현장,2010-12-28,2018-07-01,2019-06-30,Y,Head,364
E00462,DEP014,현장,2010-12-28,2019-07-01,2019-12-31,Y,Member,183
E00462,DEP012,본사,2010-04-12,2021-07-01,2024-02-05,Y,Member,949
E00463,DEP019,본사,2011-11-21,2015-11-08,,Y,Member,3743
E00464,DEP007,본사,2011-04-21,2021-06-01,2022-12-31,Y,Member,578
E00464,DEP019,본사,2011-11-21,2023-01-01,2024-03-31,Y,Member,455
E00464,DEP006,본사,2010-09-26,2024-04-01,2025-12-31,Y,Member,639
E00464,DEP017,본사,2011-05-18,2026-01-01,,Y,Member,36
E00465,DEP011,본사,2011-01-02,2023-06-02,,Y,Head,980
E00466,DEP035,현장,2011-05-23,2015-11-02,2023-08-11,Y,Member,2839
E00467,DEP025,본사,2011-01-22,2024-06-26,,Y,Member,590
E00468,DEP018,본사,2012-02-07,2011-02-09,2011-08-27,Y,Head,199
E00468,DEP018,본사,2012-02-07,2011-08-28,2012-06-30,Y,Member,307
E00468,DEP017,본사,2011-05-18,2012-07-01,2026-02-06,Y,Member,4968
E00468,DEP017,본사,2011-05-18,2013-01-01,,Y,Head,364
E00469,DEP026,본사,2011-05-09,2023-11-12,2024-10-14,Y,Member,337
E00470,DEP024,본사,2011-05-07,2022-03-20,2023-09-30,Y,Member,559
E00470,DEP021,본사,2010-09-12,2023-10-01,2024-12-31,Y,Member,457
E00470,DEP012,본사,2010-04-12,2025-01-01,,Y,Member,401
E00471,DEP026,본사,2011-05-09,2021-01-22,2022-09-30,Y,Head,616
E00471,DEP011,본사,2011-01-02,2022-10-01,2023-06-01,Y,Head,243
E00471,DEP011,본사,2011-01-02,2023-06-02,2023-12-31,Y,Member,212
E00471,DEP012,본사,2010-04-12,2024-01-01,2024-07-16,Y,Head,197
E00472,DEP032,현장,2011-05-02,2020-05-28,2022-03-31,Y,Member,672
E00472,DEP014,현장,2010-12-28,2022-04-01,,Y,Member,1407
E00473,DEP031,현장,2011-05-15,2024-05-04,2024-08-30,Y,Member,118
E00474,DEP014,현장,2010-12-28,2012-06-24,2014-02-09,Y,Head,595
E00474,DEP014,현장,2010-12-28,2014-02-10,2014-03-31,Y,Member,49
E00474,DEP034,현장,2011-04-22,2014-04-01,2015-12-31,Y,Member,639
E00474,DEP035,현장,2011-05-23,2016-01-01,,Y,Member,3689
E00475,DEP014,현장,2010-12-28,2016-08-30,2017-12-31,Y,Member,488
E00475,DEP026,본사,2011-05-09,2018-01-01,2019-06-30,Y,Member,545
E00475,DEP028,본사,2011-01-13,2019-07-01,2019-11-25,Y,Member,147
E00476,DEP015,본사,2010-11-28,2024-07-13,,Y,Member,573
E00477,DEP013,현장,2010-09-29,2022-03-20,2023-12-31,Y,Member,651
E00477,DEP031,현장,2011-05-15,2024-01-01,2024-09-30,Y,Member,273
E00478,DEP022,본사,2010-08-09,2013-10-05,2015-03-31,Y,Member,542
E00478,DEP021,본사,2010-09-12,2015-04-01,2022-05-25,Y,Member,2611
E00479,DEP033,현장,2011-10-13,2019-10-28,,Y,Member,2293
E00480,DEP016,본사,2011-04-16,2020-04-06,2022-03-31,Y,Member,724
E00480,DEP017,본사,2011-05-18,2022-04-01,2023-09-30,Y,Member,547
E00480,DEP007,본사,2011-04-21,2023-10-01,,Y,Member,859
E00481,DEP006,본사,2010-09-26,2024-12-14,,Y,Member,419
E00482,DEP011,본사,2011-01-02,2023-07-03,2025-03-31,Y,Member,637
E00482,DEP012,본사,2010-04-12,2025-04-01,,Y,Member,311
E00483,DEP022,본사,2010-08-09,2014-02-06,2015-03-31,Y,Member,418
E00483,DEP008,본사,2010-07-28,2015-04-01,2016-09-30,Y,Member,548
E00483,DEP020,본사,2010-10-14,2016-10-01,2023-01-15,Y,Member,2297
E00484,DEP035,현장,2011-05-23,2014-06-27,2015-03-31,Y,Member,277
E00484,DEP035,현장,2011-05-23,2015-04-01,2015-04-04,Y,Head,3
E00485,DEP029,본사,2010-08-12,2025-01-31,,Y,Member,371
E00486,DEP021,본사,2010-09-12,2013-03-15,2014-09-30,Y,Member,564
E00486,DEP024,본사,2011-05-07,2014-10-01,,Y,Member,4146
E00487,DEP009,본사,2011-02-22,2021-02-08,2023-11-04,Y,Member,999
E00488,DEP033,현장,2011-10-13,2024-08-13,2025-12-31,Y,Head,505
E00488,DEP031,현장,2011-05-15,2026-01-01,,Y,Head,36
E00489,DEP029,본사,2010-08-12,2024-12-14,,Y,Member,419
E00490,DEP032,현장,2011-05-02,2022-09-03,2023-09-30,Y,Head,392
E00490,DEP014,현장,2010-12-28,2023-10-01,2025-03-31,Y,Member,547
E00490,DEP025,본사,2011-01-22,2025-04-01,,Y,Head,311
E00491,DEP009,본사,2011-02-22,2019-02-24,2020-12-25,Y,Member,670
E00492,DEP034,현장,2011-04-22,2020-09-30,2022-03-31,Y,Member,547
E00492,DEP035,현장,2011-05-23,2022-04-01,2023-09-30,Y,Member,547
E00492,DEP014,현장,2010-12-28,2023-10-01,2025-09-30,Y,Member,730
E00492,DEP007,본사,2011-04-21,2025-10-01,,Y,Member,128
E00493,DEP008,본사,2010-07-28,2017-03-03,2018-09-30,Y,Member,576
E00493,DEP034,현장,2011-04-22,2018-10-01,2020-06-30,Y,Member,638
E00493,DEP025,본사,2011-01-22,2020-07-01,2022-06-30,Y,Member,729
E00493,DEP031,현장,2011-05-15,2022-07-01,2023-03-26,Y,Member,268
E00494,DEP021,본사,2010-09-12,2014-11-08,2017-05-25,Y,Member,929
E00495,DEP035,현장,2011-05-23,2024-12-31,,Y,Member,402
E00496,DEP017,본사,2011-05-18,2018-12-09,2020-07-19,Y,Member,588
E00497,DEP017,본사,2011-05-18,2018-02-28,,Y,Member,2900
E00498,DEP007,본사,2011-04-21,2024-08-25,2025-10-10,Y,Member,411
E00499,DEP028,본사,2011-01-13,2013-06-01,2015-06-30,Y,Member,759
E00499,DEP026,본사,2011-05-09,2015-07-01,2026-02-06,Y,Member,3873
E00499,DEP026,본사,2011-05-09,2015-12-31,2016-03-31,Y,Head,91
E00499,DEP027,본사,2011-05-14,2017-07-01,,Y,Member,548
E00500,DEP019,본사,2011-11-21,2012-07-03,2013-02-23,Y,Head,235
E00500,DEP019,본사,2011-11-21,2013-02-24,2014-06-30,Y,Member,491
E00500,DEP018,본사,2012-02-07,2014-07-01,2016-06-30,Y,Member,730
E00500,DEP020,본사,2010-10-14,2016-07-01,,Y,Member,3507
E00501,DEP017,본사,2011-05-18,2019-01-28,2020-03-31,Y,Member,428
E00501,DEP016,본사,2011-04-16,2020-04-01,2023-09-30,Y,Member,1277
E00501,DEP006,본사,2010-09-26,2023-10-01,,Y,Member,859
E00502,DEP022,본사,2010-08-09,2016-05-17,2019-06-30,Y,Member,1139
E00502,DEP020,본사,2010-10-14,2019-07-01,2020-09-30,Y,Member,457
E00502,DEP021,본사,2010-09-12,2020-10-01,2020-11-02,Y,Member,32
E00503,DEP011,본사,2011-01-02,2015-07-20,2024-07-25,Y,Member,3293
E00503,DEP030,본사,2010-06-18,2017-01-01,2021-12-31,Y,Member,1825
E00504,DEP033,현장,2011-10-13,2024-05-04,,Y,Member,643
E00505,DEP011,본사,2011-01-02,2017-05-13,2018-12-31,Y,Head,597
E00505,DEP027,본사,2011-05-14,2019-01-01,2025-12-02,Y,Head,2527
E00505,DEP027,본사,2011-05-14,2025-12-03,,Y,Member,65
E00506,DEP007,본사,2011-04-21,2024-10-27,2026-01-07,Y,Member,437
E00507,DEP035,현장,2011-05-23,2018-12-14,,Y,Member,2611
E00508,DEP033,현장,2011-10-13,2013-05-18,2015-03-31,Y,Member,682
E00508,DEP014,현장,2010-12-28,2015-04-01,2017-03-31,Y,Member,730
E00508,DEP013,현장,2010-09-29,2017-04-01,2018-06-30,Y,Member,455
E00508,DEP034,현장,2011-04-22,2018-07-01,,Y,Member,2777
E00509,DEP024,본사,2011-05-07,2012-05-27,2012-06-01,Y,Head,5
E00509,DEP024,본사,2011-05-07,2012-06-02,2014-03-31,Y,Member,667
E00509,DEP025,본사,2011-01-22,2014-04-01,2015-06-30,Y,Member,455
E00509,DEP029,본사,2010-08-12,2015-07-01,2016-09-30,Y,Member,457
E00509,DEP027,본사,2011-05-14,2016-10-01,,Y,Member,3415
E00510,DEP034,현장,2011-04-22,2025-01-06,,Y,Member,396
E00511,DEP019,본사,2011-11-21,2018-09-17,,Y,Member,2699
E00512,DEP017,본사,2011-05-18,2015-06-11,2016-09-30,Y,Member,477
E00512,DEP010,본사,2010-11-08,2016-10-01,2018-03-31,Y,Member,546
E00512,DEP030,본사,2010-06-18,2018-04-01,2025-01-18,Y,Member,2484
E00513,DEP010,본사,2010-11-08,2024-05-18,,Y,Member,629
E00514,DEP018,본사,2012-02-07,2025-04-27,,Y,Member,285
E00515,DEP010,본사,2010-11-08,2015-05-21,2017-03-31,Y,Head,680
E00515,DEP007,본사,2011-04-21,2017-04-01,2021-08-01,Y,Member,1583
E00516,DEP024,본사,2011-05-07,2024-12-13,2025-06-11,Y,Member,180
E00517,DEP015,본사,2010-11-28,2013-11-10,2015-09-30,Y,Member,689
E00517,DEP033,현장,2011-10-13,2015-10-01,2017-03-03,Y,Member,519
E00518,DEP017,본사,2011-05-18,2014-06-23,2015-09-30,Y,Member,464
E00518,DEP007,본사,2011-04-21,2015-10-01,2016-12-31,Y,Head,457
E00518,DEP015,본사,2010-11-28,2017-01-01,2026-02-06,Y,Head,3323
E00518,DEP015,본사,2010-11-28,2018-01-01,,Y,Member,2646
E00519,DEP031,현장,2011-05-15,2019-07-14,2020-12-31,Y,Member,536
E00519,DEP034,현장,2011-04-22,2021-01-01,2025-09-30,Y,Member,1733
E00519,DEP033,현장,2011-10-13,2022-07-01,2024-03-31,Y,Member,639
E00519,DEP033,현장,2011-10-13,2023-06-30,2023-12-31,Y,Head,184
E00519,DEP032,현장,2011-05-02,2025-10-01,,Y,Member,128
E00520,DEP032,현장,2011-05-02,2013-12-30,2013-12-31,Y,Member,1
E00520,DEP032,현장,2011-05-02,2014-01-01,2015-06-30,Y,Head,545
E00520,DEP035,현장,2011-05-23,2015-07-01,2017-06-30,Y,Head,730
E00520,DEP031,현장,2011-05-15,2017-07-01,2019-06-30,Y,Head,729
E00520,DEP014,현장,2010-12-28,2019-07-01,2020-10-05,Y,Head,462
E00521,DEP019,본사,2011-11-21,2016-11-09,2017-12-31,Y,Member,417
E00521,DEP006,본사,2010-09-26,2018-01-01,2024-07-13,Y,Member,2385
E00522,DEP028,본사,2011-01-13,2017-10-16,2026-01-18,Y,Head,3016
E00522,DEP010,본사,2010-11-08,2019-07-01,2020-09-30,Y,Head,457
E00522,DEP027,본사,2011-05-14,2020-10-01,2022-03-31,Y,Member,546
E00522,DEP028,본사,2011-01-13,2022-04-01,2022-07-03,Y,Member,93
E00523,DEP016,본사,2011-04-16,2021-05-24,2022-09-30,Y,Member,494
E00523,DEP018,본사,2012-02-07,2022-10-01,2024-06-30,Y,Member,638
E00523,DEP019,본사,2011-11-21,2024-07-01,,Y,Member,585
E00524,DEP014,현장,2010-12-28,2021-07-28,2023-03-31,Y,Head,611
E00524,DEP014,현장,2010-12-28,2023-04-01,2024-03-31,Y,Member,365
E00524,DEP035,현장,2011-05-23,2024-04-01,,Y,Head,676
E00525,DEP020,본사,2010-10-14,2017-07-31,2020-12-31,Y,Member,1249
E00525,DEP021,본사,2010-09-12,2021-01-01,2022-03-31,Y,Head,454
E00525,DEP031,현장,2011-05-15,2022-04-01,2023-09-30,Y,Member,547
E00525,DEP031,현장,2011-05-15,2023-10-01,2024-03-31,Y,Head,182
E00525,DEP019,본사,2011-11-21,2024-04-01,2025-09-20,Y,Member,537
E00525,DEP019,본사,2011-11-21,2025-09-21,,Y,Head,138
E00526,DEP029,본사,2010-08-12,2016-11-19,2018-12-31,Y,Member,772
E00526,DEP012,본사,2010-04-12,2019-01-01,2024-03-25,Y,Member,1910
E00527,DEP009,본사,2011-02-22,2025-07-24,,Y,Member,197
E00528,DEP013,현장,2010-09-29,2016-08-28,2017-12-31,Y,Member,490
E00528,DEP033,현장,2011-10-13,2018-01-01,2019-09-30,Y,Member,637
E00528,DEP031,현장,2011-05-15,2019-10-01,2020-12-02,Y,Member,428
E00529,DEP013,현장,2010-09-29,2021-05-23,2021-07-13,Y,Member,51
E00530,DEP024,본사,2011-05-07,2016-11-01,2018-03-31,Y,Member,515
E00530,DEP033,현장,2011-10-13,2018-04-01,2019-12-31,Y,Member,639
E00530,DEP035,현장,2011-05-23,2020-01-01,,Y,Member,2228
E00531,DEP033,현장,2011-10-13,2019-04-10,2020-06-30,Y,Member,447
E00531,DEP035,현장,2011-05-23,2020-07-01,,Y,Member,2046
E00532,DEP033,현장,2011-10-13,2015-12-31,,Y,Member,3690
E00533,DEP031,현장,2011-05-15,2020-02-27,2021-09-30,Y,Member,581
E00533,DEP014,현장,2010-12-28,2021-10-01,2023-06-30,Y,Member,637
E00533,DEP033,현장,2011-10-13,2023-07-01,,Y,Member,951
E00534,DEP029,본사,2010-08-12,2020-06-11,2025-06-30,Y,Member,1845
E00534,DEP010,본사,2010-11-08,2022-01-01,2023-12-31,Y,Member,729
E00534,DEP028,본사,2011-01-13,2025-07-01,,Y,Member,220
E00535,DEP009,본사,2011-02-22,2012-05-19,2014-06-30,Y,Member,772
E00535,DEP024,본사,2011-05-07,2014-07-01,2014-07-01,Y,Head,0
E00535,DEP024,본사,2011-05-07,2014-07-02,2016-06-30,Y,Member,729
E00535,DEP028,본사,2011-01-13,2016-07-01,2024-11-15,Y,Member,3059
E00536,DEP033,현장,2011-10-13,2025-02-17,,Y,Member,354
E00537,DEP024,본사,2011-05-07,2011-09-27,2012-05-26,Y,Head,242
E00537,DEP024,본사,2011-05-07,2012-05-27,2012-12-31,Y,Member,218
E00537,DEP016,본사,2011-04-16,2013-01-01,2014-06-30,Y,Member,545
E00537,DEP006,본사,2010-09-26,2014-07-01,2016-06-30,Y,Member,730
E00537,DEP007,본사,2011-04-21,2016-07-01,,Y,Member,3507
E00538,DEP015,본사,2010-11-28,2016-12-31,2016-12-31,Y,Head,0
E00538,DEP015,본사,2010-11-28,2017-01-01,2021-09-30,Y,Member,1733
E00538,DEP019,본사,2011-11-21,2018-10-01,2020-03-31,Y,Member,547
E00538,DEP034,현장,2011-04-22,2021-10-01,2022-12-31,Y,Member,456
E00538,DEP008,본사,2010-07-28,2023-01-01,2023-04-22,Y,Member,111
E00539,DEP032,현장,2011-05-02,2021-06-15,2022-09-30,Y,Member,472
E00539,DEP034,현장,2011-04-22,2022-10-01,2024-03-31,Y,Member,547
E00539,DEP014,현장,2010-12-28,2024-04-01,2025-06-30,Y,Member,455
E00539,DEP013,현장,2010-09-29,2025-07-01,,Y,Member,220
E00540,DEP016,본사,2011-04-16,2023-05-26,2023-11-15,Y,Member,173
E00541,DEP014,현장,2010-12-28,2013-05-22,2020-03-31,Y,Member,2505
E00541,DEP033,현장,2011-10-13,2017-01-01,2018-12-31,Y,Member,729
E00541,DEP031,현장,2011-05-15,2020-04-01,,Y,Member,2137
E00542,DEP018,본사,2012-02-07,2017-03-16,2018-06-30,Y,Member,471
E00542,DEP025,본사,2011-01-22,2018-07-01,2018-08-31,Y,Member,61
E00543,DEP012,본사,2010-04-12,2016-07-13,2017-01-29,Y,Member,200
E00544,DEP019,본사,2011-11-21,2013-06-05,2013-08-15,Y,Member,71
E00545,DEP020,본사,2010-10-14,2023-01-30,2026-02-06,Y,Member,1103
E00545,DEP022,본사,2010-08-09,2024-10-01,,Y,Member,456
E00546,DEP010,본사,2010-11-08,2020-02-22,2021-12-31,Y,Member,678
E00546,DEP029,본사,2010-08-12,2022-01-01,2023-09-30,Y,Member,637
E00546,DEP028,본사,2011-01-13,2023-10-01,2024-08-22,Y,Member,326
E00547,DEP027,본사,2011-05-14,2018-02-26,2024-04-04,Y,Member,2229
E00547,DEP010,본사,2010-11-08,2019-10-01,2021-06-30,Y,Member,638
E00547,DEP026,본사,2011-05-09,2021-07-01,2023-03-31,Y,Member,638
E00548,DEP027,본사,2011-05-14,2011-09-29,2013-06-30,Y,Head,640
E00548,DEP027,본사,2011-05-14,2012-07-01,2024-02-08,Y,Member,4239
E00549,DEP021,본사,2010-09-12,2016-01-07,2017-01-18,Y,Member,377
E00550,DEP029,본사,2010-08-12,2019-10-29,2021-09-30,Y,Member,702
E00550,DEP028,본사,2011-01-13,2021-10-01,2023-06-30,Y,Member,637
E00550,DEP012,본사,2010-04-12,2023-07-01,2025-06-30,Y,Member,730
E00550,DEP011,본사,2011-01-02,2025-07-01,,Y,Member,220
E00551,DEP023,본사,2011-12-15,2020-04-15,,Y,Member,2123
E00552,DEP017,본사,2011-05-18,2015-08-23,,Y,Member,3820
E00553,DEP024,본사,2011-05-07,2023-01-16,,Y,Member,1117
E00554,DEP025,본사,2011-01-22,2018-07-07,,Y,Member,2771
E00555,DEP011,본사,2011-01-02,2014-04-10,2016-03-31,Y,Member,721
E00555,DEP027,본사,2011-05-14,2016-04-01,,Y,Member,3598
E00556,DEP033,현장,2011-10-13,2020-04-03,2021-12-31,Y,Member,637
E00556,DEP032,현장,2011-05-02,2022-01-01,2023-09-30,Y,Member,637
E00556,DEP035,현장,2011-05-23,2023-10-01,2023-10-02,Y,Member,1
E00557,DEP032,현장,2011-05-02,2017-08-01,2018-09-30,Y,Member,425
E00557,DEP016,본사,2011-04-16,2018-10-01,2020-01-07,Y,Member,463
E00558,DEP034,현장,2011-04-22,2019-11-09,2021-06-30,Y,Member,599
E00558,DEP013,현장,2010-09-29,2021-07-01,2022-12-31,Y,Member,548
E00558,DEP032,현장,2011-05-02,2023-01-01,2023-10-16,Y,Member,288
E00559,DEP006,본사,2010-09-26,2025-10-26,,Y,Member,103
E00560,DEP028,본사,2011-01-13,2013-02-10,2014-09-30,Y,Member,597
E00560,DEP028,본사,2011-01-13,2013-07-01,2014-04-11,Y,Head,284
E00560,DEP027,본사,2011-05-14,2014-10-01,2017-12-10,Y,Member,1166
E00561,DEP008,본사,2010-07-28,2012-12-10,2014-12-31,Y,Head,751
E00561,DEP021,본사,2010-09-12,2015-01-01,2016-09-30,Y,Member,638
E00561,DEP022,본사,2010-08-09,2016-10-01,2018-03-31,Y,Member,546
E00561,DEP020,본사,2010-10-14,2018-04-01,2022-04-11,Y,Member,1471
E00562,DEP012,본사,2010-04-12,2011-12-01,2013-12-31,Y,Head,761
E00562,DEP006,본사,2010-09-26,2014-01-01,2014-11-05,Y,Head,308
E00562,DEP006,본사,2010-09-26,2014-11-06,2015-06-30,Y,Member,236
E00562,DEP031,현장,2011-05-15,2015-07-01,2015-12-31,Y,Member,183
E00562,DEP031,현장,2011-05-15,2016-01-01,2017-06-30,Y,Head,546
E00562,DEP033,현장,2011-10-13,2017-07-01,2023-04-23,Y,Member,2122
E00562,DEP033,현장,2011-10-13,2023-04-24,2023-06-29,Y,Head,66
E00563,DEP008,본사,2010-07-28,2013-09-20,2014-12-31,Y,Member,467
E00563,DEP023,본사,2011-12-15,2015-01-01,2016-12-28,Y,Member,727
E00564,DEP012,본사,2010-04-12,2019-08-28,2021-07-17,Y,Member,689
E00565,DEP026,본사,2011-05-09,2012-01-04,2012-12-31,Y,Member,362
E00565,DEP026,본사,2011-05-09,2013-01-01,2013-09-30,Y,Head,272
E00565,DEP012,본사,2010-04-12,2013-10-01,2016-03-19,Y,Member,900
E00566,DEP014,현장,2010-12-28,2020-01-28,2023-06-30,Y,Member,1249
E00566,DEP014,현장,2010-12-28,2021-04-01,2021-07-27,Y,Head,117
E00566,DEP033,현장,2011-10-13,2023-07-01,,Y,Member,951
E00567,DEP012,본사,2010-04-12,2013-01-06,2014-09-30,Y,Member,632
E00567,DEP012,본사,2010-04-12,2014-01-01,2014-05-08,Y,Head,127
E00567,DEP025,본사,2011-01-22,2014-10-01,2018-01-17,Y,Member,1204
E00567,DEP025,본사,2011-01-22,2017-04-01,2017-05-16,Y,Head,45
E00568,DEP008,본사,2010-07-28,2011-04-16,2012-12-31,Y,Member,625
E00568,DEP008,본사,2010-07-28,2012-10-01,2012-12-09,Y,Head,69
E00568,DEP024,본사,2011-05-07,2013-01-01,2025-03-16,Y,Member,4457
E00569,DEP007,본사,2011-04-21,2014-03-15,2015-12-31,Y,Member,656
E00569,DEP016,본사,2011-04-16,2016-01-01,2017-09-30,Y,Member,638
E00569,DEP032,현장,2011-05-02,2017-10-01,,Y,Member,3050
E00570,DEP014,현장,2010-12-28,2021-07-18,2023-01-15,Y,Member,546
E00571,DEP031,현장,2011-05-15,2018-05-24,2020-08-25,Y,Member,824
E00572,DEP017,본사,2011-05-18,2019-10-14,,Y,Member,2307
E00573,DEP024,본사,2011-05-07,2016-12-29,2018-03-31,Y,Member,457
E00573,DEP008,본사,2010-07-28,2018-04-01,2018-05-11,Y,Member,40
E00574,DEP024,본사,2011-05-07,2020-08-16,2021-12-31,Y,Member,502
E00574,DEP031,현장,2011-05-15,2022-01-01,2023-12-31,Y,Member,729
E00574,DEP009,본사,2011-02-22,2024-01-01,2025-09-30,Y,Member,638
E00574,DEP023,본사,2011-12-15,2025-10-01,,Y,Member,128
E00575,DEP018,본사,2012-02-07,2025-06-15,,Y,Member,236
E00576,DEP021,본사,2010-09-12,2014-12-17,2015-02-02,Y,Head,47
E00576,DEP021,본사,2010-09-12,2015-02-03,2016-09-30,Y,Member,605
E00576,DEP032,현장,2011-05-02,2016-10-01,2017-02-02,Y,Head,124
E00576,DEP032,현장,2011-05-02,2017-02-03,2017-12-31,Y,Member,331
E00576,DEP015,본사,2010-11-28,2018-01-01,2019-09-30,Y,Head,637
E00576,DEP017,본사,2011-05-18,2019-10-01,2026-02-06,Y,Head,2320
E00576,DEP017,본사,2011-05-18,2023-12-28,,Y,Member,734
E00577,DEP008,본사,2010-07-28,2017-01-30,2018-03-31,Y,Member,425
E00577,DEP020,본사,2010-10-14,2018-04-01,2019-03-12,Y,Member,345
E00578,DEP006,본사,2010-09-26,2014-02-09,2015-09-30,Y,Member,598
E00578,DEP031,현장,2011-05-15,2015-10-01,2016-12-31,Y,Member,457
E00578,DEP024,본사,2011-05-07,2017-01-01,,Y,Member,3323
E00579,DEP012,본사,2010-04-12,2012-10-17,2014-09-30,Y,Member,713
E00579,DEP011,본사,2011-01-02,2014-10-01,2025-08-06,Y,Member,3962
E00580,DEP013,현장,2010-09-29,2011-04-12,2011-08-19,Y,Head,129
E00580,DEP013,현장,2010-09-29,2011-08-20,2012-07-29,Y,Member,344
E00581,DEP010,본사,2010-11-08,2025-06-19,,Y,Member,232
E00582,DEP015,본사,2010-11-28,2021-07-03,2023-06-30,Y,Member,727
E00582,DEP019,본사,2011-11-21,2023-07-01,,Y,Member,951
E00583,DEP028,본사,2011-01-13,2019-04-01,2020-09-30,Y,Member,548
E00583,DEP028,본사,2011-01-13,2019-07-01,2019-12-31,Y,Head,183
E00583,DEP007,본사,2011-04-21,2020-10-01,2021-06-01,Y,Head,243
