EMP_ID,EVAL_TIME,EVAL_YEAR,MODIFIED_SCORE,YEAR_AVERAGE_SCORE
E00743,2021-하반기,2021년,85.0,87.22
E00743,2022-상반기,2022년,72.97,67.74
E00743,2022-하반기,2022년,62.5,67.74
E00743,2023-상반기,2023년,77.55,85.24
E00743,2023-하반기,2023년,92.92,85.24
E00743,2024-상반기,2024년,79.65,85.48
E00743,2024-하반기,2024년,91.3,85.48
E00743,2025-상반기,2025년,81.6,81.6
E00745,2021-상반기,2021년,53.9,50.7
E00745,2021-하반기,2021년,47.5,50.7
E00745,2022-상반기,2022년,43.93,45.72
E00745,2022-하반기,2022년,47.5,45.72
E00746,2021-상반기,2021년,92.34,81.17
E00746,2021-하반기,2021년,70.0,81.17
E00746,2022-상반기,2022년,66.94,65.47
E00746,2022-하반기,2022년,64.0,65.47
E00746,2023-상반기,2023년,82.8,78.6
E00746,2023-하반기,2023년,74.4,78.6
E00746,2024-상반기,2024년,75.1,82.56
E00746,2024-하반기,2024년,90.02,82.56
E00746,2025-상반기,2025년,56.86,56.86
E00747,2024-하반기,2024년,52.86,52.86
E00747,2025-상반기,2025년,65.26,65.26
E00748,2021-상반기,2021년,75.38,72.69
E00748,2021-하반기,2021년,70.0,72.69
E00748,2022-상반기,2022년,70.68,77.84
E00748,2022-하반기,2022년,85.0,77.84
E00748,2023-상반기,2023년,53.7,57.27
E00748,2023-하반기,2023년,60.84,57.27
E00748,2024-상반기,2024년,42.45,45.25
E00748,2024-하반기,2024년,48.05,45.25
E00748,2025-상반기,2025년,52.26,52.26
E00749,2021-상반기,2021년,71.8,78.4
E00749,2021-하반기,2021년,85.0,78.4
E00749,2022-상반기,2022년,64.33,56.66
E00749,2022-하반기,2022년,49.0,56.66
E00749,2023-상반기,2023년,73.16,59.02
E00749,2023-하반기,2023년,44.88,59.02
E00749,2024-상반기,2024년,68.6,82.28
E00749,2024-하반기,2024년,95.95,82.28
E00749,2025-상반기,2025년,85.86,85.86
E00752,2021-상반기,2021년,97.86,91.43
E00752,2021-하반기,2021년,85.0,91.43
E00752,2022-상반기,2022년,85.0,77.5
E00752,2022-하반기,2022년,70.0,77.5
E00752,2023-상반기,2023년,89.76,83.88
E00752,2023-하반기,2023년,78.0,83.88
E00752,2024-상반기,2024년,58.45,55.46
E00752,2024-하반기,2024년,52.48,55.46
E00752,2025-상반기,2025년,61.06,61.06
E00753,2021-상반기,2021년,61.32,50.66
E00753,2021-하반기,2021년,40.0,50.66
E00753,2022-상반기,2022년,47.05,51.02
E00753,2022-하반기,2022년,55.0,51.02
E00753,2023-상반기,2023년,58.18,58.18
E00754,2021-상반기,2021년,60.0,50.0
E00754,2021-하반기,2021년,40.0,50.0
E00754,2022-상반기,2022년,47.22,48.11
E00754,2022-하반기,2022년,49.0,48.11
E00755,2021-상반기,2021년,72.9,75.2
E00755,2021-하반기,2021년,77.5,75.2
E00755,2022-상반기,2022년,54.37,77.18
E00755,2022-하반기,2022년,100.0,77.18
E00755,2023-상반기,2023년,47.16,47.63
E00755,2023-하반기,2023년,48.1,47.63
E00755,2024-상반기,2024년,53.06,53.06
E00756,2021-상반기,2021년,93.7,89.35
E00756,2021-하반기,2021년,85.0,89.35
E00756,2022-상반기,2022년,82.0,76.0
E00756,2022-하반기,2022년,70.0,76.0
E00756,2023-상반기,2023년,89.5,91.38
E00756,2023-하반기,2023년,93.25,91.38
E00756,2024-상반기,2024년,99.76,76.43
E00756,2024-하반기,2024년,53.1,76.43
E00756,2025-상반기,2025년,47.34,47.34
E00758,2021-상반기,2021년,41.06,51.78
E00758,2021-하반기,2021년,62.5,51.78
E00758,2022-상반기,2022년,61.33,65.66
E00758,2022-하반기,2022년,70.0,65.66
E00758,2023-상반기,2023년,34.16,64.52
E00758,2023-하반기,2023년,94.88,64.52
E00758,2024-상반기,2024년,58.84,57.65
E00758,2024-하반기,2024년,56.46,57.65
E00758,2025-상반기,2025년,54.25,54.25
E00759,2021-상반기,2021년,55.34,58.17
E00759,2021-하반기,2021년,61.0,58.17
E00759,2022-상반기,2022년,96.1,90.55
E00759,2022-하반기,2022년,85.0,90.55
E00759,2023-상반기,2023년,93.36,89.76
E00759,2023-하반기,2023년,86.15,89.76
E00759,2024-상반기,2024년,90.46,88.03
E00759,2024-하반기,2024년,85.6,88.03
E00759,2025-상반기,2025년,74.75,74.75
E00760,2021-상반기,2021년,23.08,49.54
E00760,2021-하반기,2021년,76.0,49.54
E00760,2022-상반기,2022년,54.94,62.47
E00760,2022-하반기,2022년,70.0,62.47
E00760,2023-상반기,2023년,18.08,53.11
E00760,2023-하반기,2023년,88.14,53.11
E00760,2024-상반기,2024년,100.0,100.0
E00760,2024-하반기,2024년,100.0,100.0
E00760,2025-상반기,2025년,100.0,100.0
E00761,2021-상반기,2021년,77.38,66.19
E00761,2021-하반기,2021년,55.0,66.19
E00761,2022-상반기,2022년,49.03,49.03
E00763,2022-하반기,2022년,62.5,62.5
E00763,2023-상반기,2023년,56.5,51.08
E00763,2023-하반기,2023년,45.65,51.08
E00763,2024-상반기,2024년,54.8,56.49
E00763,2024-하반기,2024년,58.18,56.49
E00763,2025-상반기,2025년,55.02,55.02
E00764,2025-상반기,2025년,78.12,78.12
E00766,2025-상반기,2025년,77.22,77.22
E00767,2025-상반기,2025년,65.22,65.22
E00768,2022-하반기,2022년,49.0,49.0
E00768,2023-상반기,2023년,93.4,93.48
E00768,2023-하반기,2023년,93.55,93.48
E00768,2024-상반기,2024년,97.64,91.59
E00768,2024-하반기,2024년,85.54,91.59
E00768,2025-상반기,2025년,84.0,84.0
E00770,2024-하반기,2024년,66.9,66.9
E00770,2025-상반기,2025년,69.5,69.5
E00771,2022-상반기,2022년,73.48,67.99
E00771,2022-하반기,2022년,62.5,67.99
E00771,2023-상반기,2023년,62.18,58.04
E00771,2023-하반기,2023년,53.9,58.04
E00771,2024-상반기,2024년,50.48,52.49
E00771,2024-하반기,2024년,54.5,52.49
E00771,2025-상반기,2025년,48.25,48.25
E00772,2021-상반기,2021년,43.24,56.62
E00772,2021-하반기,2021년,70.0,56.62
E00772,2022-상반기,2022년,59.2,57.1
E00772,2022-하반기,2022년,55.0,57.1
E00772,2023-상반기,2023년,68.35,81.94
E00772,2023-하반기,2023년,95.54,81.94
E00772,2024-상반기,2024년,92.35,80.85
E00772,2024-하반기,2024년,69.35,80.85
E00772,2025-상반기,2025년,51.68,51.68
E00773,2021-상반기,2021년,64.15,82.08
E00773,2021-하반기,2021년,100.0,82.08
E00773,2022-상반기,2022년,77.38,77.38
E00775,2021-상반기,2021년,34.92,44.96
E00775,2021-하반기,2021년,55.0,44.96
E00775,2022-상반기,2022년,49.33,44.66
E00775,2022-하반기,2022년,40.0,44.66
E00775,2023-상반기,2023년,50.7,50.7
E00776,2021-상반기,2021년,62.9,62.7
E00776,2021-하반기,2021년,62.5,62.7
E00776,2022-상반기,2022년,60.07,50.04
E00776,2022-하반기,2022년,40.0,50.04
E00777,2021-상반기,2021년,76.25,65.62
E00777,2021-하반기,2021년,55.0,65.62
E00778,2021-상반기,2021년,59.1,76.55
E00778,2021-하반기,2021년,94.0,76.55
E00778,2022-상반기,2022년,69.52,77.26
E00778,2022-하반기,2022년,85.0,77.26
E00778,2023-상반기,2023년,45.58,43.21
E00778,2023-하반기,2023년,40.84,43.21
E00778,2024-상반기,2024년,94.82,78.31
E00778,2024-하반기,2024년,61.8,78.31
E00778,2025-상반기,2025년,65.68,65.68
E00780,2021-상반기,2021년,49.25,56.62
E00780,2021-하반기,2021년,64.0,56.62
E00780,2022-상반기,2022년,47.5,66.25
E00780,2022-하반기,2022년,85.0,66.25
E00780,2023-상반기,2023년,58.12,56.17
E00780,2023-하반기,2023년,54.22,56.17
E00780,2024-상반기,2024년,46.55,54.68
E00780,2024-하반기,2024년,62.82,54.68
E00780,2025-상반기,2025년,41.62,41.62
E00781,2025-상반기,2025년,64.3,64.3
E00782,2021-상반기,2021년,84.96,84.98
E00782,2021-하반기,2021년,85.0,84.98
E00782,2022-상반기,2022년,74.82,67.91
E00782,2022-하반기,2022년,61.0,67.91
E00782,2023-상반기,2023년,94.0,91.64
E00782,2023-하반기,2023년,89.28,91.64
E00782,2024-상반기,2024년,36.4,37.95
E00782,2024-하반기,2024년,39.5,37.95
E00782,2025-상반기,2025년,53.95,53.95
E00783,2024-하반기,2024년,56.94,56.94
E00783,2025-상반기,2025년,40.95,40.95
E00784,2021-상반기,2021년,69.44,69.72
E00784,2021-하반기,2021년,70.0,69.72
E00784,2022-상반기,2022년,64.33,67.16
E00784,2022-하반기,2022년,70.0,67.16
E00784,2023-상반기,2023년,73.7,69.46
E00784,2023-하반기,2023년,65.22,69.46
E00786,2021-상반기,2021년,48.05,59.02
E00786,2021-하반기,2021년,70.0,59.02
E00786,2022-상반기,2022년,86.04,87.02
E00786,2022-하반기,2022년,88.0,87.02
E00786,2023-상반기,2023년,93.85,89.56
E00786,2023-하반기,2023년,85.28,89.56
E00786,2024-상반기,2024년,41.66,64.74
E00786,2024-하반기,2024년,87.82,64.74
E00786,2025-상반기,2025년,72.24,72.24
E00787,2021-상반기,2021년,70.1,70.05
E00787,2021-하반기,2021년,70.0,70.05
E00787,2022-상반기,2022년,70.0,70.0
E00787,2022-하반기,2022년,70.0,70.0
E00787,2023-상반기,2023년,72.72,69.19
E00787,2023-하반기,2023년,65.67,69.19
E00787,2024-상반기,2024년,63.2,76.43
E00787,2024-하반기,2024년,89.66,76.43
E00787,2025-상반기,2025년,99.82,99.82
E00790,2021-상반기,2021년,79.1,74.55
E00790,2021-하반기,2021년,70.0,74.55
E00790,2022-상반기,2022년,70.57,70.28
E00790,2022-하반기,2022년,70.0,70.28
E00790,2023-상반기,2023년,60.15,50.44
E00790,2023-하반기,2023년,40.72,50.44
E00790,2024-상반기,2024년,12.18,53.57
E00790,2024-하반기,2024년,94.96,53.57
E00790,2025-상반기,2025년,93.08,93.08
E00791,2021-상반기,2021년,53.06,46.53
E00791,2021-하반기,2021년,40.0,46.53
E00794,2021-상반기,2021년,92.72,85.11
E00794,2021-하반기,2021년,77.5,85.11
E00794,2022-상반기,2022년,86.5,81.25
E00794,2022-하반기,2022년,76.0,81.25
E00794,2023-상반기,2023년,60.16,60.16
E00796,2021-상반기,2021년,96.32,87.66
E00796,2021-하반기,2021년,79.0,87.66
E00796,2022-상반기,2022년,76.09,76.04
E00796,2022-하반기,2022년,76.0,76.04
E00796,2023-상반기,2023년,60.7,57.23
E00796,2023-하반기,2023년,53.76,57.23
E00796,2024-상반기,2024년,79.24,73.94
E00796,2024-하반기,2024년,68.65,73.94
E00796,2025-상반기,2025년,64.25,64.25
E00797,2021-상반기,2021년,48.7,51.85
E00797,2021-하반기,2021년,55.0,51.85
E00797,2022-상반기,2022년,62.72,70.11
E00797,2022-하반기,2022년,77.5,70.11
E00797,2023-상반기,2023년,53.73,48.22
E00797,2023-하반기,2023년,42.72,48.22
E00797,2024-상반기,2024년,88.61,84.77
E00797,2024-하반기,2024년,80.93,84.77
E00797,2025-상반기,2025년,90.86,90.86
E00798,2021-상반기,2021년,53.1,54.05
E00798,2021-하반기,2021년,55.0,54.05
E00798,2022-상반기,2022년,62.83,70.91
E00798,2022-하반기,2022년,79.0,70.91
E00798,2023-상반기,2023년,64.56,42.93
E00798,2023-하반기,2023년,21.3,42.93
E00799,2021-상반기,2021년,59.96,59.96
E00800,2021-상반기,2021년,76.65,80.82
E00800,2021-하반기,2021년,85.0,80.82
E00800,2022-상반기,2022년,90.34,95.17
E00800,2022-하반기,2022년,100.0,95.17
E00800,2023-상반기,2023년,73.5,65.39
E00800,2023-하반기,2023년,57.28,65.39
E00800,2024-상반기,2024년,42.86,44.1
E00800,2024-하반기,2024년,45.34,44.1
E00800,2025-상반기,2025년,91.8,91.8
E00801,2021-상반기,2021년,72.2,75.6
E00801,2021-하반기,2021년,79.0,75.6
E00801,2022-상반기,2022년,98.96,84.48
E00801,2022-하반기,2022년,70.0,84.48
E00801,2023-상반기,2023년,93.65,87.44
E00801,2023-하반기,2023년,81.24,87.44
E00801,2024-상반기,2024년,60.54,60.44
E00801,2024-하반기,2024년,60.35,60.44
E00801,2025-상반기,2025년,91.5,91.5
E00802,2021-상반기,2021년,54.4,54.4
E00803,2023-하반기,2023년,66.96,66.96
E00803,2024-상반기,2024년,66.0,72.88
E00803,2024-하반기,2024년,79.75,72.88
E00803,2025-상반기,2025년,74.15,74.15
E00804,2021-상반기,2021년,45.3,53.9
E00804,2021-하반기,2021년,62.5,53.9
E00804,2022-상반기,2022년,53.38,57.19
E00804,2022-하반기,2022년,61.0,57.19
E00804,2023-상반기,2023년,95.11,65.56
E00804,2023-하반기,2023년,36.01,65.56
E00804,2024-상반기,2024년,24.45,21.22
E00804,2024-하반기,2024년,18.0,21.22
E00804,2025-상반기,2025년,19.31,19.31
E00805,2025-상반기,2025년,29.42,29.42
E00806,2021-상반기,2021년,18.72,44.36
E00806,2021-하반기,2021년,70.0,44.36
E00806,2022-상반기,2022년,33.98,40.74
E00806,2022-하반기,2022년,47.5,40.74
E00806,2023-상반기,2023년,13.66,13.85
E00806,2023-하반기,2023년,14.04,13.85
E00806,2024-상반기,2024년,19.44,59.47
E00806,2024-하반기,2024년,99.5,59.47
E00806,2025-상반기,2025년,57.6,57.6
E00807,2021-상반기,2021년,81.34,75.67
E00807,2021-하반기,2021년,70.0,75.67
E00807,2022-상반기,2022년,88.6,83.8
E00807,2022-하반기,2022년,79.0,83.8
E00807,2023-상반기,2023년,91.02,90.75
E00807,2023-하반기,2023년,90.48,90.75
E00807,2024-상반기,2024년,76.6,51.76
E00807,2024-하반기,2024년,26.92,51.76
E00807,2025-상반기,2025년,27.95,27.95
E00808,2024-하반기,2024년,53.2,53.2
E00808,2025-상반기,2025년,62.08,62.08
E00809,2024-상반기,2024년,91.95,93.98
E00809,2024-하반기,2024년,96.0,93.98
E00809,2025-상반기,2025년,83.14,83.14
E00810,2023-상반기,2023년,56.37,53.16
E00810,2023-하반기,2023년,49.94,53.16
E00810,2024-상반기,2024년,46.24,46.62
E00810,2024-하반기,2024년,47.0,46.62
E00811,2021-상반기,2021년,83.24,72.87
E00811,2021-하반기,2021년,62.5,72.87
E00811,2022-상반기,2022년,79.9,74.95
E00811,2022-하반기,2022년,70.0,74.95
E00811,2023-상반기,2023년,83.38,80.35
E00811,2023-하반기,2023년,77.32,80.35
E00811,2024-상반기,2024년,70.06,64.13
E00811,2024-하반기,2024년,58.2,64.13
E00811,2025-상반기,2025년,88.4,88.4
E00812,2021-상반기,2021년,40.42,55.21
E00812,2021-하반기,2021년,70.0,55.21
E00812,2022-상반기,2022년,72.91,74.46
E00812,2022-하반기,2022년,76.0,74.46
E00812,2023-상반기,2023년,71.54,69.69
E00812,2023-하반기,2023년,67.85,69.69
E00812,2024-상반기,2024년,88.86,91.64
E00812,2024-하반기,2024년,94.42,91.64
E00812,2025-상반기,2025년,95.26,95.26
E00813,2021-상반기,2021년,68.08,79.54
E00813,2021-하반기,2021년,91.0,79.54
E00813,2022-상반기,2022년,80.76,75.38
E00813,2022-하반기,2022년,70.0,75.38
E00813,2023-상반기,2023년,51.68,44.66
E00813,2023-하반기,2023년,37.64,44.66
E00813,2024-상반기,2024년,40.1,56.97
E00813,2024-하반기,2024년,73.85,56.97
E00813,2025-상반기,2025년,65.24,65.24
E00814,2021-상반기,2021년,89.2,87.1
E00814,2021-하반기,2021년,85.0,87.1
E00814,2022-상반기,2022년,79.0,74.5
E00814,2022-하반기,2022년,70.0,74.5
E00814,2023-상반기,2023년,93.52,96.31
E00814,2023-하반기,2023년,99.1,96.31
E00814,2024-상반기,2024년,79.45,68.5
E00814,2024-하반기,2024년,57.54,68.5
E00814,2025-상반기,2025년,54.04,54.04
E00815,2021-상반기,2021년,87.96,81.98
E00815,2021-하반기,2021년,76.0,81.98
E00815,2022-상반기,2022년,89.05,83.28
E00815,2022-하반기,2022년,77.5,83.28
E00815,2023-상반기,2023년,95.25,75.81
E00815,2023-하반기,2023년,56.36,75.81
E00815,2024-상반기,2024년,54.3,55.45
E00815,2024-하반기,2024년,56.6,55.45
E00815,2025-상반기,2025년,51.3,51.3
E00816,2021-상반기,2021년,81.1,68.05
E00816,2021-하반기,2021년,55.0,68.05
E00816,2022-상반기,2022년,66.37,68.18
E00816,2022-하반기,2022년,70.0,68.18
E00816,2023-상반기,2023년,65.74,65.74
E00818,2023-상반기,2023년,74.66,69.02
E00818,2023-하반기,2023년,63.38,69.02
E00818,2024-상반기,2024년,53.62,51.96
E00818,2024-하반기,2024년,50.3,51.96
E00818,2025-상반기,2025년,55.0,55.0
E00820,2022-하반기,2022년,55.0,55.0
E00820,2023-상반기,2023년,43.4,37.8
E00820,2023-하반기,2023년,32.2,37.8
E00820,2024-상반기,2024년,25.34,23.78
E00820,2024-하반기,2024년,22.22,23.78
E00820,2025-상반기,2025년,21.28,21.28
E00821,2025-상반기,2025년,58.3,58.3
E00822,2021-상반기,2021년,26.18,36.09
E00822,2021-하반기,2021년,46.0,36.09
E00822,2022-상반기,2022년,54.25,54.62
E00822,2022-하반기,2022년,55.0,54.62
E00822,2023-상반기,2023년,54.88,54.63
E00822,2023-하반기,2023년,54.38,54.63
E00824,2021-상반기,2021년,43.6,44.8
E00824,2021-하반기,2021년,46.0,44.8
E00824,2022-상반기,2022년,47.2,43.6
E00824,2022-하반기,2022년,40.0,43.6
E00824,2023-상반기,2023년,54.05,54.05
E00825,2021-상반기,2021년,54.35,65.92
E00825,2021-하반기,2021년,77.5,65.92
E00825,2022-상반기,2022년,53.95,72.47
E00825,2022-하반기,2022년,91.0,72.47
E00825,2023-상반기,2023년,56.82,58.24
E00825,2023-하반기,2023년,59.65,58.24
E00825,2024-상반기,2024년,70.58,70.58
E00826,2021-상반기,2021년,78.04,62.02
E00826,2021-하반기,2021년,46.0,62.02
E00826,2022-상반기,2022년,69.4,69.7
E00826,2022-하반기,2022년,70.0,69.7
E00826,2023-상반기,2023년,68.68,62.03
E00826,2023-하반기,2023년,55.38,62.03
E00826,2024-상반기,2024년,97.52,92.38
E00826,2024-하반기,2024년,87.25,92.38
E00826,2025-상반기,2025년,86.46,86.46
E00827,2021-상반기,2021년,52.3,53.65
E00827,2021-하반기,2021년,55.0,53.65
E00827,2022-상반기,2022년,51.7,53.35
E00827,2022-하반기,2022년,55.0,53.35
E00829,2021-상반기,2021년,43.5,53.75
E00829,2021-하반기,2021년,64.0,53.75
E00829,2022-상반기,2022년,53.58,58.79
E00829,2022-하반기,2022년,64.0,58.79
E00829,2023-상반기,2023년,38.62,35.86
E00829,2023-하반기,2023년,33.1,35.86
E00829,2024-상반기,2024년,37.05,62.98
E00829,2024-하반기,2024년,88.9,62.98
E00829,2025-상반기,2025년,65.88,65.88
E00830,2021-상반기,2021년,60.82,54.16
E00830,2021-하반기,2021년,47.5,54.16
E00831,2021-상반기,2021년,54.5,69.75
E00831,2021-하반기,2021년,85.0,69.75
E00831,2022-상반기,2022년,64.18,67.09
E00831,2022-하반기,2022년,70.0,67.09
E00831,2023-상반기,2023년,46.44,54.96
E00831,2023-하반기,2023년,63.48,54.96
E00831,2024-상반기,2024년,57.86,59.5
E00831,2024-하반기,2024년,61.14,59.5
E00831,2025-상반기,2025년,50.2,50.2
E00832,2021-상반기,2021년,93.65,93.08
E00832,2021-하반기,2021년,92.5,93.08
E00832,2022-상반기,2022년,83.11,76.56
E00832,2022-하반기,2022년,70.0,76.56
E00832,2023-상반기,2023년,56.14,42.14
E00832,2023-하반기,2023년,28.15,42.14
E00832,2024-상반기,2024년,27.0,25.33
E00832,2024-하반기,2024년,23.66,25.33
E00832,2025-상반기,2025년,21.86,21.86
E00835,2021-상반기,2021년,64.82,67.41
E00835,2021-하반기,2021년,70.0,67.41
E00835,2022-상반기,2022년,69.49,69.74
E00835,2022-하반기,2022년,70.0,69.74
E00835,2023-상반기,2023년,83.46,88.0
E00835,2023-하반기,2023년,92.54,88.0
E00835,2024-상반기,2024년,95.5,94.95
E00835,2024-하반기,2024년,94.4,94.95
E00835,2025-상반기,2025년,85.66,85.66
E00837,2021-하반기,2021년,64.0,64.0
E00837,2022-상반기,2022년,58.24,64.12
E00837,2022-하반기,2022년,70.0,64.12
E00837,2023-상반기,2023년,56.7,60.9
E00837,2023-하반기,2023년,65.1,60.9
E00837,2024-상반기,2024년,86.62,74.97
E00837,2024-하반기,2024년,63.32,74.97
E00837,2025-상반기,2025년,50.08,50.08
E00838,2021-상반기,2021년,42.9,52.7
E00838,2021-하반기,2021년,62.5,52.7
E00838,2022-상반기,2022년,42.22,42.22
E00839,2021-상반기,2021년,45.35,68.18
E00839,2021-하반기,2021년,91.0,68.18
E00839,2022-상반기,2022년,52.7,46.35
E00839,2022-하반기,2022년,40.0,46.35
E00839,2023-상반기,2023년,53.0,52.18
E00839,2023-하반기,2023년,51.36,52.18
E00839,2024-상반기,2024년,56.72,56.72
E00840,2021-상반기,2021년,18.0,39.5
E00840,2021-하반기,2021년,61.0,39.5
E00840,2022-상반기,2022년,48.46,56.23
E00840,2022-하반기,2022년,64.0,56.23
E00840,2023-상반기,2023년,18.68,19.04
E00840,2023-하반기,2023년,19.4,19.04
E00840,2024-상반기,2024년,74.7,81.67
E00840,2024-하반기,2024년,88.64,81.67
E00840,2025-상반기,2025년,97.4,97.4
E00841,2021-상반기,2021년,58.25,49.12
E00841,2021-하반기,2021년,40.0,49.12
E00841,2022-상반기,2022년,48.48,48.48
E00842,2021-상반기,2021년,79.76,70.38
E00842,2021-하반기,2021년,61.0,70.38
E00842,2022-상반기,2022년,65.34,64.67
E00842,2022-하반기,2022년,64.0,64.67
E00842,2023-상반기,2023년,86.0,84.11
E00842,2023-하반기,2023년,82.22,84.11
E00842,2024-상반기,2024년,73.7,70.42
E00842,2024-하반기,2024년,67.14,70.42
E00842,2025-상반기,2025년,53.66,53.66
E00844,2021-상반기,2021년,69.94,74.47
E00844,2021-하반기,2021년,79.0,74.47
E00844,2022-상반기,2022년,53.74,61.87
E00844,2022-하반기,2022년,70.0,61.87
E00844,2023-상반기,2023년,65.7,71.82
E00844,2023-하반기,2023년,77.95,71.82
E00844,2024-상반기,2024년,90.78,79.67
E00844,2024-하반기,2024년,68.56,79.67
E00844,2025-상반기,2025년,60.74,60.74
E00845,2021-상반기,2021년,44.95,42.48
E00845,2021-하반기,2021년,40.0,42.48
E00845,2022-상반기,2022년,57.84,57.84
E00846,2021-상반기,2021년,53.24,53.24
E00847,2023-상반기,2023년,52.5,52.37
E00847,2023-하반기,2023년,52.24,52.37
E00847,2024-상반기,2024년,61.14,54.81
E00847,2024-하반기,2024년,48.48,54.81
E00848,2021-상반기,2021년,61.78,65.89
E00848,2021-하반기,2021년,70.0,65.89
E00848,2022-상반기,2022년,70.24,70.12
E00848,2022-하반기,2022년,70.0,70.12
E00848,2023-상반기,2023년,58.8,60.18
E00848,2023-하반기,2023년,61.55,60.18
E00848,2024-상반기,2024년,64.25,61.38
E00848,2024-하반기,2024년,58.5,61.38
E00848,2025-상반기,2025년,91.18,91.18
E00850,2021-상반기,2021년,48.52,44.26
E00850,2021-하반기,2021년,40.0,44.26
E00850,2022-상반기,2022년,49.27,48.39
E00850,2022-하반기,2022년,47.5,48.39
E00850,2023-상반기,2023년,45.76,43.94
E00850,2023-하반기,2023년,42.12,43.94
E00851,2021-상반기,2021년,49.2,47.6
E00851,2021-하반기,2021년,46.0,47.6
E00851,2022-상반기,2022년,40.57,47.78
E00851,2022-하반기,2022년,55.0,47.78
E00851,2023-상반기,2023년,23.0,23.0
E00852,2022-하반기,2022년,62.5,62.5
E00852,2023-상반기,2023년,11.3,11.12
E00852,2023-하반기,2023년,10.94,11.12
E00852,2024-상반기,2024년,10.0,23.72
E00852,2024-하반기,2024년,37.45,23.72
E00852,2025-상반기,2025년,55.74,55.74
E00854,2021-상반기,2021년,39.7,54.85
E00854,2021-하반기,2021년,70.0,54.85
E00854,2022-상반기,2022년,67.66,68.83
E00854,2022-하반기,2022년,70.0,68.83
E00854,2023-상반기,2023년,63.0,56.21
E00854,2023-하반기,2023년,49.42,56.21
E00854,2024-상반기,2024년,95.4,96.14
E00854,2024-하반기,2024년,96.88,96.14
E00854,2025-상반기,2025년,100.0,100.0
E00855,2021-상반기,2021년,58.68,56.84
E00855,2021-하반기,2021년,55.0,56.84
E00855,2022-상반기,2022년,44.56,42.28
E00855,2022-하반기,2022년,40.0,42.28
E00856,2021-상반기,2021년,64.25,67.12
E00856,2021-하반기,2021년,70.0,67.12
E00856,2022-상반기,2022년,54.2,59.1
E00856,2022-하반기,2022년,64.0,59.1
E00857,2021-상반기,2021년,68.64,64.82
E00857,2021-하반기,2021년,61.0,64.82
E00857,2022-상반기,2022년,67.45,68.72
E00857,2022-하반기,2022년,70.0,68.72
E00857,2023-상반기,2023년,47.92,47.07
E00857,2023-하반기,2023년,46.22,47.07
E00857,2024-상반기,2024년,45.42,44.15
E00857,2024-하반기,2024년,42.88,44.15
E00857,2025-상반기,2025년,47.12,47.12
E00858,2021-상반기,2021년,60.3,50.15
E00858,2021-하반기,2021년,40.0,50.15
E00858,2022-상반기,2022년,55.48,51.49
E00858,2022-하반기,2022년,47.5,51.49
E00859,2021-상반기,2021년,17.82,31.91
E00859,2021-하반기,2021년,46.0,31.91
E00859,2022-상반기,2022년,72.43,78.72
E00859,2022-하반기,2022년,85.0,78.72
E00859,2023-상반기,2023년,87.58,90.16
E00859,2023-하반기,2023년,92.74,90.16
E00859,2024-상반기,2024년,80.12,74.26
E00859,2024-하반기,2024년,68.4,74.26
E00859,2025-상반기,2025년,66.44,66.44
E00860,2021-상반기,2021년,55.3,55.15
E00860,2021-하반기,2021년,55.0,55.15
E00860,2022-상반기,2022년,42.94,41.47
E00860,2022-하반기,2022년,40.0,41.47
E00860,2023-상반기,2023년,45.3,45.3
E00864,2023-하반기,2023년,76.8,76.8
E00864,2024-상반기,2024년,88.62,77.27
E00864,2024-하반기,2024년,65.92,77.27
E00864,2025-상반기,2025년,66.65,66.65
E00865,2021-상반기,2021년,80.92,75.46
E00865,2021-하반기,2021년,70.0,75.46
E00865,2022-상반기,2022년,83.86,76.93
E00865,2022-하반기,2022년,70.0,76.93
E00865,2023-상반기,2023년,92.84,70.17
E00865,2023-하반기,2023년,47.5,70.17
E00865,2024-상반기,2024년,41.56,50.38
E00865,2024-하반기,2024년,59.2,50.38
E00865,2025-상반기,2025년,51.95,51.95
E00866,2021-상반기,2021년,76.58,65.79
E00866,2021-하반기,2021년,55.0,65.79
E00866,2022-상반기,2022년,73.81,71.9
E00866,2022-하반기,2022년,70.0,71.9
E00866,2023-상반기,2023년,78.75,75.97
E00866,2023-하반기,2023년,73.2,75.97
E00866,2024-상반기,2024년,85.74,91.67
E00866,2024-하반기,2024년,97.6,91.67
E00866,2025-상반기,2025년,78.96,78.96
E00867,2024-하반기,2024년,14.8,14.8
E00867,2025-상반기,2025년,12.76,12.76
E00868,2021-상반기,2021년,49.9,47.95
E00868,2021-하반기,2021년,46.0,47.95
E00868,2022-상반기,2022년,43.03,44.52
E00868,2022-하반기,2022년,46.0,44.52
E00868,2023-상반기,2023년,42.38,42.38
E00869,2021-상반기,2021년,47.46,58.73
E00869,2021-하반기,2021년,70.0,58.73
E00869,2022-상반기,2022년,57.88,56.44
E00869,2022-하반기,2022년,55.0,56.44
E00869,2023-상반기,2023년,66.75,55.98
E00869,2023-하반기,2023년,45.22,55.98
E00869,2024-상반기,2024년,93.84,85.66
E00869,2024-하반기,2024년,77.48,85.66
E00869,2025-상반기,2025년,69.96,69.96
E00870,2021-상반기,2021년,92.56,84.28
E00870,2021-하반기,2021년,76.0,84.28
E00870,2022-상반기,2022년,66.07,68.04
E00870,2022-하반기,2022년,70.0,68.04
