EMP_ID,EVAL_TIME,EVAL_SYS_ID,ORIGINAL_SCORE
E00505,2024-하반기,ES002,63.3
E00274,2024-하반기,ES002,87.4
E00778,2024-하반기,ES002,65.1
E00179,2024-하반기,ES002,55.6
E00368,2024-하반기,ES002,68.5
E00919,2024-하반기,ES002,71.8
E00617,2024-하반기,ES002,52.5
E00382,2024-하반기,ES002,86.9
E00758,2024-하반기,ES002,61.8
E00525,2024-하반기,ES002,55.4
E00973,2024-하반기,ES002,97.5
E00924,2024-하반기,ES002,81.6
E00585,2024-하반기,ES002,94.0
E00030,2024-하반기,ES002,62.3
E00412,2024-하반기,ES002,48.4
E00076,2024-하반기,ES002,82.8
E00728,2024-하반기,ES002,23.7
E00522,2024-하반기,ES002,41.9
E00681,2024-하반기,ES002,76.5
E00374,2024-하반기,ES002,88.1
E00415,2024-하반기,ES002,95.6
E00697,2024-하반기,ES002,56.4
E00807,2024-하반기,ES002,27.2
E00236,2024-하반기,ES002,95.9
E00265,2024-하반기,ES002,80.8
E00140,2024-하반기,ES002,56.1
E00729,2024-하반기,ES002,54.2
E00983,2024-하반기,ES002,100
E00896,2024-하반기,ES002,48.0
E00711,2024-하반기,ES002,53.3
E00296,2024-하반기,ES002,63.9
E00895,2024-하반기,ES002,53.0
E00772,2024-하반기,ES002,70.4
E00844,2024-하반기,ES002,67.3
E00413,2024-하반기,ES002,78.7
E00597,2024-하반기,ES002,90.0
E00130,2024-하반기,ES002,93.3
E00177,2024-하반기,ES002,89.8
E00752,2024-하반기,ES002,42.6
E00039,2024-하반기,ES002,64.7
E00215,2024-하반기,ES002,37.0
E00497,2024-하반기,ES002,91.9
E00934,2024-하반기,ES002,46.8
E00225,2024-하반기,ES002,54.7
E00746,2024-하반기,ES002,92.3
E00013,2024-하반기,ES002,99.8
E00137,2024-하반기,ES002,49.6
E00725,2024-하반기,ES002,95.3
E00301,2024-하반기,ES002,51.1
E00362,2024-하반기,ES002,71.2
E00797,2024-하반기,ES002,88.3
E00659,2024-하반기,ES002,44.0
E00360,2024-하반기,ES002,92.3
E00756,2024-하반기,ES002,57.7
E00726,2024-하반기,ES002,55.2
E00095,2024-하반기,ES002,46.3
E00625,2024-하반기,ES002,66.0
E00554,2024-하반기,ES002,40.6
E00801,2024-하반기,ES002,62.6
E00396,2024-하반기,ES002,36.2
E00258,2024-하반기,ES002,100
E00208,2024-하반기,ES002,38.3
E00667,2024-하반기,ES002,93.3
E00337,2024-하반기,ES002,51.9
E00042,2024-하반기,ES002,99.0
E00246,2024-하반기,ES002,39.8
E00854,2024-하반기,ES002,94.8
E00882,2024-하반기,ES002,67.6
E00965,2024-하반기,ES002,66.2
E00511,2024-하반기,ES002,36.6
E00200,2024-하반기,ES002,94.1
E00266,2024-하반기,ES002,63.2
E00889,2024-하반기,ES002,100
E00859,2024-하반기,ES002,70.0
E00259,2024-하반기,ES002,18.3
E00804,2024-하반기,ES002,19.6
E00953,2024-하반기,ES002,70.3
E00071,2024-하반기,ES002,96.6
E00594,2024-하반기,ES002,40.3
E00507,2024-하반기,ES002,95.7
E00436,2024-하반기,ES002,72.8
E00345,2024-하반기,ES002,52.3
E00952,2024-하반기,ES002,79.7
E00248,2024-하반기,ES002,45.0
E00501,2024-하반기,ES002,54.5
E00782,2024-하반기,ES002,38.1
E00303,2024-하반기,ES002,83.2
E00112,2024-하반기,ES002,62.4
E00121,2024-하반기,ES002,68.3
E00877,2024-하반기,ES002,91.6
E00406,2024-하반기,ES002,79.1
E00145,2024-하반기,ES002,88.9
E00583,2024-하반기,ES002,31.1
E00531,2024-하반기,ES002,94.2
E00691,2024-하반기,ES002,31.5
E00831,2024-하반기,ES002,56.4
E00391,2024-하반기,ES002,87.8
E00787,2024-하반기,ES002,92.6
E00082,2024-하반기,ES002,30.9
E00459,2024-하반기,ES002,73.5
E00227,2024-하반기,ES002,99.3
E00218,2024-하반기,ES002,50.0
E00866,2024-하반기,ES002,99.6
E00421,2024-하반기,ES002,29.7
E00519,2024-하반기,ES002,97.7
E00921,2024-하반기,ES002,46.7
E00420,2024-하반기,ES002,53.1
E00977,2024-하반기,ES002,76.1
E00663,2024-하반기,ES002,31.2
E00800,2024-하반기,ES002,46.3
E00173,2024-하반기,ES002,71.3
E00325,2024-하반기,ES002,57.2
E00243,2024-하반기,ES002,50.8
E00572,2024-하반기,ES002,100
E00092,2024-하반기,ES002,45.5
E00479,2024-하반기,ES002,85.0
E00550,2024-하반기,ES002,43.9
E00187,2024-하반기,ES002,62.6
E00970,2024-하반기,ES002,34.0
E00922,2024-하반기,ES002,33.5
E00904,2024-하반기,ES002,52.4
E00119,2024-하반기,ES002,81.7
E00899,2024-하반기,ES002,83.1
E00962,2024-하반기,ES002,90.7
E00442,2024-하반기,ES002,54.3
E00035,2024-하반기,ES002,80.6
E00566,2024-하반기,ES002,94.7
E00650,2024-하반기,ES002,60.5
E00438,2024-하반기,ES002,94.6
E00679,2024-하반기,ES002,99.9
E00546,2024-하반기,ES002,54.1
E00429,2024-하반기,ES002,49.6
E00533,2024-하반기,ES002,43.3
E00701,2024-하반기,ES002,73.1
E00706,2024-하반기,ES002,98.2
E00865,2024-하반기,ES002,60.0
E00676,2024-하반기,ES002,52.4
E00480,2024-하반기,ES002,80.3
E00551,2024-하반기,ES002,57.5
E00749,2024-하반기,ES002,94.6
E00662,2024-하반기,ES002,100
E00624,2024-하반기,ES002,62.7
E00972,2024-하반기,ES002,48.7
E00299,2024-하반기,ES002,46.6
E00472,2024-하반기,ES002,95.7
E00840,2024-하반기,ES002,84.8
E00147,2024-하반기,ES002,67.4
E00534,2024-하반기,ES002,46.3
E00627,2024-하반기,ES002,68.4
E00709,2024-하반기,ES002,100
E00613,2024-하반기,ES002,50.4
E00347,2024-하반기,ES002,67.3
E00685,2024-하반기,ES002,72.5
E00940,2024-하반기,ES002,91.9
E00835,2024-하반기,ES002,100
E00574,2024-하반기,ES002,94.1
E00446,2024-하반기,ES002,58.2
E00241,2024-하반기,ES002,90.4
E00141,2024-하반기,ES002,64.0
E00100,2024-하반기,ES002,80.0
E00305,2024-하반기,ES002,67.7
E00158,2024-하반기,ES002,76.8
E00204,2024-하반기,ES002,100
E00272,2024-하반기,ES002,31.9
E00492,2024-하반기,ES002,93.8
E00937,2024-하반기,ES002,60.8
E00857,2024-하반기,ES002,42.4
E00655,2024-하반기,ES002,42.9
E00890,2024-하반기,ES002,53.2
E00315,2024-하반기,ES002,65.2
E00314,2024-하반기,ES002,86.9
E00929,2024-하반기,ES002,50.4
E00220,2024-하반기,ES002,80.9
E00365,2024-하반기,ES002,96.5
E00645,2024-하반기,ES002,48.4
E00279,2024-하반기,ES002,19.5
E00949,2024-하반기,ES002,63.6
E00008,2024-하반기,ES002,28.0
E00806,2024-하반기,ES002,99.2
E00588,2024-하반기,ES002,29.2
E00327,2024-하반기,ES002,53.2
E00318,2024-하반기,ES002,21.7
E00256,2024-하반기,ES002,25.5
E00760,2024-하반기,ES002,100
E00471,2024-하반기,ES002,65.3
E00695,2024-하반기,ES002,52.7
E00672,2024-하반기,ES002,63.0
E00815,2024-하반기,ES002,53.2
E00642,2024-하반기,ES002,51.3
E00906,2024-하반기,ES002,63.1
E00099,2024-하반기,ES002,69.6
E00637,2024-하반기,ES002,75.6
E00036,2024-하반기,ES002,92.4
E00737,2024-하반기,ES002,88.8
E00714,2024-하반기,ES002,34.5
E00848,2024-하반기,ES002,53.1
E00713,2024-하반기,ES002,47.7
E00523,2024-하반기,ES002,52.0
E00842,2024-하반기,ES002,81.0
E00366,2024-하반기,ES002,41.2
E00458,2024-하반기,ES002,57.2
E00464,2024-하반기,ES002,68.1
E00409,2024-하반기,ES002,89.7
E00089,2024-하반기,ES002,28.6
E00387,2024-하반기,ES002,50.9
E00539,2024-하반기,ES002,46.2
E00626,2024-하반기,ES002,23.1
E00981,2024-하반기,ES002,40.9
E00582,2024-하반기,ES002,86.6
E00332,2024-하반기,ES002,91.0
E00524,2024-하반기,ES002,59.6
E00164,2024-하반기,ES002,71.5
E00072,2024-하반기,ES002,43.8
E00131,2024-하반기,ES002,19.9
E00837,2024-하반기,ES002,83.3
E00307,2024-하반기,ES002,64.7
E00885,2024-하반기,ES002,68.2
E00349,2024-하반기,ES002,78.8
E00219,2024-하반기,ES002,65.9
E00134,2024-하반기,ES002,79.3
E00430,2024-하반기,ES002,34.5
E00628,2024-하반기,ES002,100
E00364,2024-하반기,ES002,66.0
E00379,2024-하반기,ES002,41.5
E00447,2024-하반기,ES002,30.2
E00146,2024-하반기,ES002,56.7
E00386,2024-하반기,ES002,64.3
E00771,2024-하반기,ES002,60.1
E00630,2024-하반기,ES002,58.6
E00044,2024-하반기,ES002,50.9
E00664,2024-하반기,ES002,43.9
E00069,2024-하반기,ES002,24.8
E00696,2024-하반기,ES002,96.0
E00969,2024-하반기,ES002,51.5
E00052,2024-하반기,ES002,92.7
E00088,2024-하반기,ES002,51.2
E00477,2024-하반기,ES002,57.6
E00470,2024-하반기,ES002,52.0
E00656,2024-하반기,ES002,73.6
E00448,2024-하반기,ES002,94.4
E00122,2024-하반기,ES002,66.2
E00261,2024-하반기,ES002,56.9
E00456,2024-하반기,ES002,87.7
E00283,2024-하반기,ES002,76.6
E00935,2024-하반기,ES002,51.8
E00852,2024-하반기,ES002,10
E00631,2024-하반기,ES002,44.0
E00763,2024-하반기,ES002,55.9
E00964,2024-하반기,ES002,54.7
E00257,2024-하반기,ES002,71.8
E00175,2024-하반기,ES002,65.5
E00704,2024-하반기,ES002,94.2
E00074,2024-하반기,ES002,36.6
E00184,2024-하반기,ES002,94.7
E00490,2024-하반기,ES002,50.7
E00968,2024-하반기,ES002,67.7
E00172,2024-하반기,ES002,63.9
E00944,2024-하반기,ES002,60.1
E00097,2024-하반기,ES002,22.0
E00213,2024-하반기,ES002,83.7
E00951,2024-하반기,ES002,43.5
E00395,2024-하반기,ES002,80.6
E00181,2024-하반기,ES002,79.4
E00191,2024-하반기,ES002,45.5
E00029,2024-하반기,ES002,18.1
E00047,2024-하반기,ES002,79.1
E00820,2024-하반기,ES002,23.3
E00232,2024-하반기,ES002,39.5
E00739,2024-하반기,ES002,49.4
E00768,2024-하반기,ES002,84.1
E00454,2024-하반기,ES002,48.9
E00712,2024-하반기,ES002,71.6
E00144,2024-하반기,ES002,63.7
E00152,2024-하반기,ES002,56.7
E00553,2024-하반기,ES002,63.7
E00947,2024-하반기,ES002,55.0
E00038,2024-하반기,ES002,57.2
E00009,2024-하반기,ES002,75.5
E00087,2024-하반기,ES002,70.9
E00545,2024-하반기,ES002,77.6
E00336,2024-하반기,ES002,48.1
E00270,2024-하반기,ES002,36.3
E00328,2024-하반기,ES002,56.5
E00999,2024-하반기,ES002,57.4
E00916,2024-하반기,ES002,73.9
E00647,2024-하반기,ES002,46.3
E00202,2024-하반기,ES002,41.1
E00941,2024-하반기,ES002,78.8
E00414,2024-하반기,ES002,82.8
E00055,2024-하반기,ES002,60.3
E00045,2024-하반기,ES002,42.8
E00028,2024-하반기,ES002,84.0
E00708,2024-하반기,ES002,62.0
E00967,2024-하반기,ES002,76.7
E00465,2024-하반기,ES002,64.0
E00818,2024-하반기,ES002,47.3
E00669,2024-하반기,ES002,48.8
E00051,2024-하반기,ES002,36.0
E00810,2024-하반기,ES002,41.2
E00847,2024-하반기,ES002,64.8
E00482,2024-하반기,ES002,56.5
E00887,2024-하반기,ES002,74.0
E00049,2024-하반기,ES002,60.7
E00891,2024-하반기,ES002,63.3
E00982,2024-하반기,ES002,82.9
E00694,2024-하반기,ES002,34.2
E00738,2024-하반기,ES002,56.6
E00864,2024-하반기,ES002,91.3
E00661,2024-하반기,ES002,71.2
E00156,2024-하반기,ES002,25.8
E00151,2024-하반기,ES002,78.5
E00433,2024-하반기,ES002,53.8
E00003,2024-하반기,ES002,89.5
E00359,2024-하반기,ES002,46.8
E00143,2024-하반기,ES002,85.6
E00124,2024-하반기,ES002,88.0
E00469,2024-하반기,ES002,54.0
E00918,2024-하반기,ES002,64.9
E00803,2024-하반기,ES002,74.1
E00105,2024-하반기,ES002,94.5
E00160,2024-하반기,ES002,86.2
E00652,2024-하반기,ES002,63.2
E00113,2024-하반기,ES002,89.6
E00017,2024-하반기,ES002,62.7
E00425,2024-하반기,ES002,59.6
E00715,2024-하반기,ES002,63.8
E00809,2024-하반기,ES002,97.1
E00066,2024-하반기,ES002,29.0
E00067,2024-하반기,ES002,59.7
E00054,2024-하반기,ES002,64.7
E00289,2024-하반기,ES002,53.7
E00693,2024-하반기,ES002,61.5
E00404,2024-하반기,ES002,41.9
E00019,2024-하반기,ES002,44.6
E00742,2024-하반기,ES002,88.3
E00504,2024-하반기,ES002,65.3
E00990,2024-하반기,ES002,52.9
E00473,2024-하반기,ES002,40.6
E00405,2024-하반기,ES002,32.0
E00513,2024-하반기,ES002,14.4
E00397,2024-하반기,ES002,13.9
E00126,2024-하반기,ES002,45.9
E00350,2024-하반기,ES002,64.7
E00467,2024-하반기,ES002,88.5
E00428,2024-하반기,ES002,46.8
E00034,2024-하반기,ES002,87.8
E00199,2024-하반기,ES002,35.5
E00476,2024-하반기,ES002,59.0
E00294,2024-하반기,ES002,44.2
E00273,2024-하반기,ES002,48.2
E00615,2024-하반기,ES002,55.6
E00418,2024-하반기,ES002,98.0
E00419,2024-하반기,ES002,26.0
E00488,2024-하반기,ES002,64.8
E00595,2024-하반기,ES002,29.8
E00498,2024-하반기,ES002,36.4
E00275,2024-하반기,ES002,53.9
E00277,2024-하반기,ES002,62.4
E00598,2024-하반기,ES002,53.1
E00994,2024-하반기,ES002,45.5
E00747,2024-하반기,ES002,48.6
E00118,2024-하반기,ES002,28.7
E00226,2024-하반기,ES002,48.0
E00871,2024-하반기,ES002,88.6
E00011,2024-하반기,ES002,86.0
E00358,2024-하반기,ES002,47.1
E00592,2024-하반기,ES002,61.0
E00445,2024-하반기,ES002,81.8
E00867,2024-하반기,ES002,15.5
E00770,2024-하반기,ES002,73.5
E00506,2024-하반기,ES002,86.8
E00993,2024-하반기,ES002,30.1
E00229,2024-하반기,ES002,36.7
E00926,2024-하반기,ES002,61.0
E00135,2024-하반기,ES002,87.3
E00716,2024-하반기,ES002,56.4
E00975,2024-하반기,ES002,59.0
E00025,2024-하반기,ES002,17.6
E00516,2024-하반기,ES002,42.9
E00489,2024-하반기,ES002,53.4
E00481,2024-하반기,ES002,64.8
E00783,2024-하반기,ES002,67.3
E00120,2024-하반기,ES002,95.6
E00495,2024-하반기,ES002,43.0
E00808,2024-하반기,ES002,55.4
E00253,2024-하반기,ES003,61.2
E00293,2024-하반기,ES003,65.2
E00680,2024-하반기,ES003,72.2
E00081,2024-하반기,ES003,85.5
E00790,2024-하반기,ES003,95.3
E00053,2024-하반기,ES003,100
E00313,2024-하반기,ES003,89.0
E00576,2024-하반기,ES003,88.2
E00127,2024-하반기,ES003,81.0
E00907,2024-하반기,ES003,99.4
E00390,2024-하반기,ES003,71.0
E00505,2024-하반기,ES003,64.7
E00368,2024-하반기,ES003,74.9
E00924,2024-하반기,ES003,65.2
E00585,2024-하반기,ES003,91.4
E00522,2024-하반기,ES003,41.9
E00415,2024-하반기,ES003,86.9
E00130,2024-하반기,ES003,85.2
E00797,2024-하반기,ES003,74.9
E00726,2024-하반기,ES003,63.4
E00396,2024-하반기,ES003,41.8
E00266,2024-하반기,ES003,66.4
E00804,2024-하반기,ES003,16.8
E00583,2024-하반기,ES003,41.2
E00459,2024-하반기,ES003,59.1
E00970,2024-하반기,ES003,40.7
E00035,2024-하반기,ES003,92.9
E00650,2024-하반기,ES003,56.2
E00676,2024-하반기,ES003,92.2
E00588,2024-하반기,ES003,25.3
E00471,2024-하반기,ES003,70.1
E00642,2024-하반기,ES003,60.1
E00524,2024-하반기,ES003,90.8
E00131,2024-하반기,ES003,20.7
E00052,2024-하반기,ES003,82.0
E00656,2024-하반기,ES003,80.9
E00465,2024-하반기,ES003,68.6
E00669,2024-하반기,ES003,63.2
E00433,2024-하반기,ES003,58.4
E00359,2024-하반기,ES003,43.4
E00105,2024-하반기,ES003,93.4
E00160,2024-하반기,ES003,69.5
E00397,2024-하반기,ES003,15.0
E00488,2024-하반기,ES003,54.3
E00468,2024-하반기,ES009,33.3
E00933,2024-하반기,ES009,94.4
E00870,2024-하반기,ES009,68.8
E00568,2024-하반기,ES009,55.9
E00384,2024-하반기,ES009,45.9
E00262,2024-하반기,ES009,36.6
E00253,2024-하반기,ES009,55.9
E00372,2024-하반기,ES009,62.8
E00614,2024-하반기,ES009,76.3
E00985,2024-하반기,ES009,97.5
E00537,2024-하반기,ES009,63.8
E00997,2024-하반기,ES009,100
E00117,2024-하반기,ES009,91.6
E00192,2024-하반기,ES009,86.5
E00128,2024-하반기,ES009,47.9
E00892,2024-하반기,ES009,65.1
E00632,2024-하반기,ES009,92.8
E00535,2024-하반기,ES009,35.7
E00509,2024-하반기,ES009,100
E00263,2024-하반기,ES009,45.3
E00832,2024-하반기,ES009,24.1
E00474,2024-하반기,ES009,78.7
E00132,2024-하반기,ES009,45.2
E00500,2024-하반기,ES009,72.0
E00166,2024-하반기,ES009,100
E00157,2024-하반기,ES009,94.2
E00026,2024-하반기,ES009,78.6
E00759,2024-하반기,ES009,85.0
E00579,2024-하반기,ES009,28.2
E00234,2024-하반기,ES009,43.4
E00293,2024-하반기,ES009,68.5
E00954,2024-하반기,ES009,41.0
E00065,2024-하반기,ES009,71.2
E00254,2024-하반기,ES009,46.0
E00718,2024-하반기,ES009,30.7
E00646,2024-하반기,ES009,72.4
E00240,2024-하반기,ES009,61.0
E00486,2024-하반기,ES009,76.3
E00717,2024-하반기,ES009,46.6
E00898,2024-하반기,ES009,67.0
E00508,2024-하반기,ES009,67.2
E00541,2024-하반기,ES009,38.9
E00499,2024-하반기,ES009,57.7
E00736,2024-하반기,ES009,76.0
E00811,2024-하반기,ES009,54.2
E00596,2024-하반기,ES009,61.7
E00183,2024-하반기,ES009,96.0
E00680,2024-하반기,ES009,67.8
E00022,2024-하반기,ES009,50.6
E00198,2024-하반기,ES009,73.4
E00352,2024-하반기,ES009,68.0
E00306,2024-하반기,ES009,28.6
E00002,2024-하반기,ES009,61.9
E00688,2024-하반기,ES009,79.7
E00748,2024-하반기,ES009,44.9
E00062,2024-하반기,ES009,49.0
E00578,2024-하반기,ES009,90.8
E00893,2024-하반기,ES009,89.9
E00012,2024-하반기,ES009,98.7
E00242,2024-하반기,ES009,41.9
E00291,2024-하반기,ES009,52.6
E00569,2024-하반기,ES009,40.2
E00334,2024-하반기,ES009,56.2
E00555,2024-하반기,ES009,94.6
E00081,2024-하반기,ES009,91.0
E00995,2024-하반기,ES009,48.2
E00732,2024-하반기,ES009,72.0
E00155,2024-하반기,ES009,55.0
E00367,2024-하반기,ES009,85.5
E00790,2024-하반기,ES009,95.8
E00518,2024-하반기,ES009,76.7
E00116,2024-하반기,ES009,87.0
E00193,2024-하반기,ES009,96.2
E00053,2024-하반기,ES009,100
E00796,2024-하반기,ES009,66.8
E00869,2024-하반기,ES009,80.0
E00304,2024-하반기,ES009,57.6
E00451,2024-하반기,ES009,63.6
E00313,2024-하반기,ES009,86.2
E00576,2024-하반기,ES009,60.2
E00991,2024-하반기,ES009,73.5
E00813,2024-하반기,ES009,71.0
E00249,2024-하반기,ES009,97.9
E00786,2024-하반기,ES009,89.2
E00814,2024-하반기,ES009,52.8
E00453,2024-하반기,ES009,47.7
E00245,2024-하반기,ES009,48.3
E00355,2024-하반기,ES009,48.5
E00616,2024-하반기,ES009,86.7
E00024,2024-하반기,ES009,44.2
E00957,2024-하반기,ES009,64.7
E00512,2024-하반기,ES009,50.0
E00127,2024-하반기,ES009,86.3
E00015,2024-하반기,ES009,50.4
E00503,2024-하반기,ES009,56.7
E00322,2024-하반기,ES009,41.5
E00907,2024-하반기,ES009,87.9
E00552,2024-하반기,ES009,35.7
E00743,2024-하반기,ES009,86.1
E00829,2024-하반기,ES009,85.7
E00197,2024-하반기,ES009,68.0
E00463,2024-하반기,ES009,65.9
E00532,2024-하반기,ES009,59.1
E00812,2024-하반기,ES009,99.1
E00976,2024-하반기,ES009,89.7
E00826,2024-하반기,ES009,80.0
E00281,2024-하반기,ES009,85.2
E00068,2024-하반기,ES009,93.8
E00923,2024-하반기,ES009,100
E00114,2024-하반기,ES009,29.0
E00610,2024-하반기,ES009,72.1
E00376,2024-하반기,ES009,40.5
E00056,2024-하반기,ES009,80.4
E00439,2024-하반기,ES009,87.2
E00724,2024-하반기,ES009,86.6
E00960,2024-하반기,ES009,99.1
E00390,2024-하반기,ES009,76.1
E00721,2024-하반기,ES009,64.2
E00720,2024-하반기,ES009,58.5
E00070,2024-하반기,ES009,58.9
E00402,2024-하반기,ES009,80.1
E00171,2024-하반기,ES009,49.0
E00394,2024-하반기,ES009,44.9
E00780,2024-하반기,ES009,73.7
E00231,2024-하반기,ES009,86.0
E00530,2024-하반기,ES009,52.6
E00521,2024-하반기,ES009,46.5
E00388,2024-하반기,ES009,79.7
E00309,2024-하반기,ES009,31.9
E00878,2024-하반기,ES009,72.2
E00353,2024-하반기,ES009,40.9
E00452,2024-하반기,ES009,70.1
E00932,2024-하반기,ES009,99.2
E00031,2024-하반기,ES009,54.6
E00707,2024-하반기,ES009,43.9
E00505,2024-하반기,ES009,77.5
E00274,2024-하반기,ES009,92.5
E00778,2024-하반기,ES009,59.6
E00179,2024-하반기,ES009,66.0
E00368,2024-하반기,ES009,82.2
E00919,2024-하반기,ES009,72.2
E00617,2024-하반기,ES009,46.6
E00382,2024-하반기,ES009,100
E00758,2024-하반기,ES009,52.9
E00525,2024-하반기,ES009,54.9
E00973,2024-하반기,ES009,90.6
E00924,2024-하반기,ES009,69.3
E00585,2024-하반기,ES009,98.5
E00030,2024-하반기,ES009,48.1
E00412,2024-하반기,ES009,45.7
E00076,2024-하반기,ES009,69.5
E00728,2024-하반기,ES009,23.5
E00522,2024-하반기,ES009,48.4
E00681,2024-하반기,ES009,45.9
E00374,2024-하반기,ES009,87.8
E00415,2024-하반기,ES009,90.4
E00697,2024-하반기,ES009,57.5
E00807,2024-하반기,ES009,26.5
E00236,2024-하반기,ES009,99.5
E00265,2024-하반기,ES009,88.3
E00140,2024-하반기,ES009,50.3
E00729,2024-하반기,ES009,56.4
E00983,2024-하반기,ES009,96.0
E00896,2024-하반기,ES009,41.0
E00711,2024-하반기,ES009,17.5
E00296,2024-하반기,ES009,75.0
E00895,2024-하반기,ES009,74.2
E00772,2024-하반기,ES009,68.3
E00844,2024-하반기,ES009,69.4
E00413,2024-하반기,ES009,68.1
E00597,2024-하반기,ES009,82.8
E00130,2024-하반기,ES009,94.0
E00177,2024-하반기,ES009,90.7
E00752,2024-하반기,ES009,67.3
E00039,2024-하반기,ES009,55.4
E00215,2024-하반기,ES009,41.3
E00497,2024-하반기,ES009,76.8
E00934,2024-하반기,ES009,59.8
E00225,2024-하반기,ES009,43.5
E00746,2024-하반기,ES009,88.5
E00013,2024-하반기,ES009,100
E00137,2024-하반기,ES009,45.0
E00725,2024-하반기,ES009,88.0
E00301,2024-하반기,ES009,44.6
E00362,2024-하반기,ES009,60.8
E00797,2024-하반기,ES009,81.6
E00659,2024-하반기,ES009,45.0
E00360,2024-하반기,ES009,74.0
E00756,2024-하반기,ES009,48.5
E00726,2024-하반기,ES009,60.7
E00095,2024-하반기,ES009,45.8
E00625,2024-하반기,ES009,65.0
E00554,2024-하반기,ES009,47.4
E00801,2024-하반기,ES009,58.1
E00396,2024-하반기,ES009,90.4
E00258,2024-하반기,ES009,93.1
E00208,2024-하반기,ES009,41.0
E00667,2024-하반기,ES009,98.1
E00337,2024-하반기,ES009,52.6
E00042,2024-하반기,ES009,90.2
E00246,2024-하반기,ES009,47.3
E00854,2024-하반기,ES009,100
E00882,2024-하반기,ES009,60.4
E00965,2024-하반기,ES009,66.2
E00511,2024-하반기,ES009,38.1
E00200,2024-하반기,ES009,78.2
E00266,2024-하반기,ES009,66.4
E00889,2024-하반기,ES009,92.1
E00859,2024-하반기,ES009,66.8
E00259,2024-하반기,ES009,15.7
E00804,2024-하반기,ES009,18.0
E00953,2024-하반기,ES009,63.6
E00071,2024-하반기,ES009,99.3
E00594,2024-하반기,ES009,44.5
E00507,2024-하반기,ES009,96.4
E00436,2024-하반기,ES009,81.7
E00345,2024-하반기,ES009,57.2
E00952,2024-하반기,ES009,76.7
E00248,2024-하반기,ES009,67.0
E00501,2024-하반기,ES009,46.4
E00782,2024-하반기,ES009,40.9
E00303,2024-하반기,ES009,88.3
E00112,2024-하반기,ES009,56.8
E00121,2024-하반기,ES009,56.1
E00877,2024-하반기,ES009,91.4
E00406,2024-하반기,ES009,66.9
E00145,2024-하반기,ES009,97.1
E00583,2024-하반기,ES009,83.4
E00531,2024-하반기,ES009,100
E00691,2024-하반기,ES009,35.8
E00831,2024-하반기,ES009,64.3
E00391,2024-하반기,ES009,86.7
E00787,2024-하반기,ES009,87.7
E00082,2024-하반기,ES009,34.1
E00459,2024-하반기,ES009,40.8
E00227,2024-하반기,ES009,86.2
E00218,2024-하반기,ES009,59.0
E00866,2024-하반기,ES009,95.6
E00421,2024-하반기,ES009,29.9
E00519,2024-하반기,ES009,94.2
E00921,2024-하반기,ES009,68.8
E00420,2024-하반기,ES009,52.4
E00977,2024-하반기,ES009,87.3
E00663,2024-하반기,ES009,25.6
E00800,2024-하반기,ES009,43.9
E00173,2024-하반기,ES009,76.3
E00325,2024-하반기,ES009,46.3
E00243,2024-하반기,ES009,46.6
E00572,2024-하반기,ES009,97.9
E00092,2024-하반기,ES009,37.0
E00479,2024-하반기,ES009,92.9
E00550,2024-하반기,ES009,42.1
E00187,2024-하반기,ES009,63.5
E00970,2024-하반기,ES009,34.9
E00922,2024-하반기,ES009,38.8
E00904,2024-하반기,ES009,51.5
E00119,2024-하반기,ES009,95.4
E00899,2024-하반기,ES009,76.2
E00962,2024-하반기,ES009,99.0
E00442,2024-하반기,ES009,76.3
E00035,2024-하반기,ES009,75.8
E00566,2024-하반기,ES009,89.9
E00650,2024-하반기,ES009,58.7
E00438,2024-하반기,ES009,100
E00679,2024-하반기,ES009,86.5
E00546,2024-하반기,ES009,52.8
E00429,2024-하반기,ES009,46.4
E00533,2024-하반기,ES009,39.9
E00701,2024-하반기,ES009,63.9
E00706,2024-하반기,ES009,96.2
E00865,2024-하반기,ES009,58.0
E00676,2024-하반기,ES009,76.7
E00480,2024-하반기,ES009,70.3
E00551,2024-하반기,ES009,56.5
E00749,2024-하반기,ES009,97.3
E00662,2024-하반기,ES009,36.6
E00624,2024-하반기,ES009,63.7
E00972,2024-하반기,ES009,52.5
E00299,2024-하반기,ES009,48.0
E00472,2024-하반기,ES009,100
E00840,2024-하반기,ES009,91.2
E00147,2024-하반기,ES009,67.4
E00534,2024-하반기,ES009,44.4
E00627,2024-하반기,ES009,62.5
E00709,2024-하반기,ES009,88.3
E00613,2024-하반기,ES009,53.6
E00347,2024-하반기,ES009,66.3
E00685,2024-하반기,ES009,76.4
E00940,2024-하반기,ES009,81.8
E00835,2024-하반기,ES009,88.8
E00574,2024-하반기,ES009,94.2
E00446,2024-하반기,ES009,60.7
E00241,2024-하반기,ES009,87.5
E00141,2024-하반기,ES009,65.1
E00100,2024-하반기,ES009,81.8
E00305,2024-하반기,ES009,62.8
E00158,2024-하반기,ES009,62.5
E00204,2024-하반기,ES009,100
E00272,2024-하반기,ES009,32.3
E00492,2024-하반기,ES009,89.7
E00937,2024-하반기,ES009,50.1
E00857,2024-하반기,ES009,43.6
E00655,2024-하반기,ES009,42.7
E00890,2024-하반기,ES009,64.6
E00315,2024-하반기,ES009,71.7
E00314,2024-하반기,ES009,92.9
E00929,2024-하반기,ES009,55.5
E00220,2024-하반기,ES009,79.8
